0.005|.62|0.85|0.01|0.58|0|0
0.599|0.11|-0.02|0.21|-0.03|-0.02|0.00|0.00|0.00|-0.00|-1.07|9.04|-1.78|-1.09|0.00|0.00|0.00|0.00|0.75|-51.95|0.72|-53.96|-21.00|-23.00|27.00|-9.00|0.84|0.06|0.66|0.90|-0.05|0.56|0|0
0.648|0.10|0.05|-0.28|0.04|0.00|0.00|0.00|0.00|-0.00|1.35|-4.02|-0.05|-0.99|0.00|0.00|0.00|0.00|0.81|-52.14|0.72|-54.01|-21.00|-23.00|27.00|-9.00|0.90|0.04|0.58|0.84|-0.01|0.59|0|0
0.693|0.11|-0.02|0.10|-0.01|0.00|0.00|0.00|0.00|-0.00|0.35|0.46|-0.42|-0.97|0.00|0.00|0.00|0.00|0.83|-52.12|0.70|-54.05|-21.00|-23.00|27.00|-9.00|0.83|0.02|0.66|0.86|0.01|0.59|0|0
0.738|0.09|-0.03|0.01|0.00|0.01|0.00|0.00|0.00|-0.00|-0.90|1.11|-0.28|-0.41|0.00|0.00|0.00|0.00|0.79|-52.07|0.69|-54.07|-21.00|-23.00|27.00|-9.00|0.86|0.02|0.61|0.85|-0.01|0.59|0|0
0.783|0.11|0.03|-0.09|-0.00|0.01|0.00|0.00|0.00|-0.00|0.44|-2.90|-0.35|-0.11|0.00|0.00|0.00|0.00|0.81|-52.20|0.67|-54.07|-21.00|-23.00|27.00|-9.00|0.85|0.02|0.62|0.85|-0.01|0.59|0|0
0.828|0.11|-0.00|0.10|-0.00|-0.03|0.00|0.00|0.00|-0.00|0.22|1.52|-0.35|-1.63|0.00|0.00|0.00|0.00|0.82|-52.13|0.66|-54.15|-21.00|-23.00|27.00|-9.00|0.85|0.02|0.63|0.86|0.00|0.58|0|0
0.873|0.09|0.00|-0.05|0.01|0.04|0.00|0.00|0.00|-0.00|0.41|-0.67|-0.01|0.11|0.00|0.00|0.00|0.00|0.84|-52.16|0.66|-54.14|-21.00|-23.00|27.00|-9.00|0.85|0.03|0.61|0.85|0.00|0.59|0|0
0.919|0.11|-0.01|-0.01|-0.01|-0.02|0.00|0.00|0.00|-0.00|-0.10|-1.17|-0.28|-0.87|0.00|0.00|0.00|0.00|0.83|-52.21|0.64|-54.18|-21.00|-23.00|27.00|-9.00|0.85|0.03|0.63|0.86|-0.00|0.59|0|0
0.967|0.11|-0.04|0.13|-0.00|0.01|0.00|0.00|0.00|-0.00|-1.84|5.01|-0.40|-0.52|0.00|0.00|0.00|0.00|0.75|-51.98|0.63|-54.21|-21.00|-23.00|27.00|-9.00|0.85|0.07|0.62|0.86|0.00|0.60|0|0
1.012|0.09|0.12|-0.16|0.26|0.17|0.00|0.00|0.00|-0.00|3.41|-2.23|11.43|7.01|0.00|0.00|0.00|0.00|0.90|-52.08|1.14|-53.89|-21.00|-23.00|27.00|-9.00|0.86|-0.01|0.62|0.90|-0.18|0.58|0|0
1.057|0.14|0.01|0.08|-0.41|-0.17|0.00|0.00|0.00|-0.00|3.71|1.47|-7.30|-0.65|0.02|0.20|0.07|1.00|1.07|-52.01|0.80|-53.92|-20.00|-14.00|30.00|37.00|0.86|0.12|0.62|0.81|0.11|0.62|1|1
1.103|0.10|-0.19|-0.09|0.24|-0.02|-0.00|0.00|-0.00|0.00|-4.63|-2.76|3.47|-1.64|-0.04|1.13|0.00|2.07|0.86|-52.13|0.96|-53.99|-22.00|37.00|30.00|130.00|0.85|0.03|0.64|0.85|0.05|0.60|1|1
1.148|0.09|0.28|0.13|-0.20|0.05|0.00|0.00|-0.00|-0.00|8.19|3.25|-5.71|0.60|0.02|1.24|-0.20|0.80|1.24|-51.98|0.70|-53.97|-21.00|94.00|21.00|167.00|0.86|0.06|0.60|0.85|-0.02|0.59|1|1
1.193|0.12|-0.22|-0.17|0.10|0.09|0.00|-0.00|0.00|-0.00|-2.17|-4.80|-0.99|5.06|0.11|0.19|0.00|0.00|1.14|-52.21|0.65|-53.73|-16.00|103.00|21.00|167.00|0.87|0.01|0.59|0.84|0.29|0.61|1|1
1.242|0.12|-0.14|0.24|0.05|-0.17|-0.00|0.00|0.00|-0.00|-8.61|6.03|1.52|-2.61|0.07|0.37|0.09|0.00|0.74|-51.93|0.72|-53.85|-13.00|120.00|25.00|167.00|0.86|1.84|0.39|0.87|-0.03|0.57|1|1
1.287|0.13|0.49|-0.00|-0.21|0.06|0.00|0.00|-0.00|-0.00|13.32|6.01|-8.08|0.09|0.16|1.42|-0.04|0.20|1.34|-51.66|0.36|-53.85|-6.00|184.00|23.00|176.00|0.85|-0.14|0.63|0.87|-0.22|0.54|1|1
1.332|0.12|-0.07|-0.13|0.26|-0.00|0.00|-0.00|0.00|-0.00|9.82|-0.21|4.36|0.05|0.45|0.53|0.09|-0.06|1.80|-51.67|0.56|-53.84|15.00|209.00|27.00|173.00|0.87|0.03|0.58|0.89|0.13|0.54|1|1
1.381|0.10|-0.28|-0.10|-0.01|0.03|-0.00|-0.00|-0.00|-0.00|-2.64|-4.71|4.00|1.22|0.00|0.04|0.07|-0.20|1.68|-51.88|0.74|-53.79|15.00|211.00|30.00|164.00|0.84|0.02|0.65|0.84|-0.03|0.60|1|1
1.426|0.10|0.12|0.29|-0.25|-0.06|-0.00|-0.00|0.00|-0.00|3.17|9.14|-7.81|-1.74|-0.32|-0.36|0.36|-0.47|1.83|-51.45|0.38|-53.87|0.00|194.00|47.00|142.00|0.85|0.11|0.55|0.88|0.07|0.56|1|1
1.471|0.11|0.06|-0.24|-0.14|0.09|0.00|-0.00|-0.00|0.00|5.97|-1.77|-14.36|2.25|-0.32|-0.43|0.33|0.65|2.11|-51.53|-0.29|-53.77|-4.00|174.00|62.00|172.00|0.86|-0.00|0.61|0.83|-0.15|0.62|1|1
1.52|0.11|0.63|0.01|0.48|-0.08|0.00|0.00|-0.00|0.00|35.52|-1.17|8.29|-1.42|0.51|1.04|0.15|0.74|3.78|-51.59|0.10|-53.83|20.00|223.00|69.00|207.00|0.88|-0.05|0.59|0.88|0.06|0.57|1|1
1.566|0.11|-0.68|0.07|0.13|0.06|-0.00|-0.00|-0.00|-0.00|4.44|1.89|14.20|1.27|0.07|-0.20|-0.15|0.00|3.98|-51.50|0.76|-53.77|23.00|214.00|62.00|207.00|0.85|0.04|0.63|0.84|-0.08|0.61|1|1
1.611|0.11|-0.11|-0.13|0.07|-0.20|-0.00|0.00|0.00|-0.00|-0.76|-3.88|17.61|-8.05|-0.02|-0.07|-0.02|-0.26|3.95|-51.68|1.57|-54.15|22.00|211.00|61.00|195.00|0.86|-0.04|0.58|0.85|0.20|0.41|1|1
1.66|0.23|-0.04|0.09|-0.56|0.43|0.00|-0.00|0.00|0.00|-2.81|0.24|-8.93|12.16|0.00|-0.21|0.13|0.02|3.81|-51.67|1.15|-53.57|22.00|201.00|67.00|196.00|0.89|0.04|0.60|0.88|0.13|0.54|1|1
1.704|0.10|-0.08|-0.01|0.66|-0.15|0.00|-0.00|-0.00|-0.00|-6.32|-0.03|21.29|5.32|-0.17|-0.35|-0.35|-1.74|3.52|-51.67|2.13|-53.33|14.00|185.00|51.00|116.00|0.82|0.00|0.66|0.76|0.00|0.67|1|1
1.754|0.11|0.10|-0.05|-0.43|-0.08|-0.00|-0.00|0.00|0.00|-1.62|-2.24|0.80|1.54|-0.63|-1.25|-0.27|-0.40|3.44|-51.78|2.17|-53.25|-16.00|125.00|38.00|97.00|0.87|0.03|0.60|0.89|0.06|0.40|1|1
1.799|0.12|-0.06|0.07|0.75|0.35|0.00|0.00|0.04|-0.01|-4.52|0.88|35.93|17.89|-0.23|-0.62|18.98|-2.89|3.23|-51.74|3.86|-52.41|-27.00|96.00|930.00|-39.00|0.85|0.01|0.64|0.75|0.11|0.69|1|1
1.848|0.11|0.03|-0.04|1.71|0.45|0.00|0.00|0.16|0.01|-3.01|-1.01|114.71|38.61|-0.20|-0.37|90.39|0.15|3.09|-51.78|9.13|-50.64|-36.00|79.00|5088.00|-32.00|0.85|0.01|0.62|0.85|0.00|0.60|1|1
1.893|0.10|0.02|0.01|-1.01|0.40|0.00|-0.00|0.09|-0.00|-2.15|-0.60|67.47|57.22|0.02|-0.53|134.00|-1.36|2.99|-51.81|12.30|-47.95|-35.00|54.00|11386.00|-96.00|0.84|0.02|0.62|0.81|0.21|0.65|1|1
1.942|0.12|-0.18|-0.00|-0.38|0.14|0.00|-0.00|-0.04|-0.01|-10.61|-0.69|49.46|63.85|0.15|-0.77|114.42|-6.75|2.48|-51.85|14.68|-44.88|-28.00|17.00|16878.00|-420.00|0.86|0.03|0.62|0.74|0.17|0.60|1|1
1.992|0.12|0.01|0.04|-0.04|-0.25|-0.00|0.00|0.04|0.00|-10.24|1.06|47.36|51.68|-0.06|-0.53|136.10|-4.63|1.98|-51.79|17.00|-42.35|-31.00|-9.00|23547.00|-647.00|0.84|-0.00|0.60|0.76|0.20|0.64|1|1
2.041|0.11|-0.05|-0.02|-0.41|-0.08|-0.00|-0.00|0.08|-0.01|-12.84|-0.14|27.89|48.04|-0.08|-1.10|173.48|-8.23|1.37|-51.80|18.34|-40.05|-35.00|-62.00|31874.00|-1042.00|0.84|0.02|0.63|0.69|0.15|0.70|1|1
2.093|0.09|-0.05|0.15|0.18|-0.08|-0.00|-0.00|-0.02|0.01|-15.27|7.20|36.73|44.01|-0.52|-1.96|163.44|-4.26|0.60|-51.44|20.17|-37.84|-61.00|-160.00|40046.00|-1255.00|0.87|0.04|0.61|0.64|0.24|0.78|1|1
2.143|0.13|-0.54|0.04|-0.21|-0.08|-0.06|0.00|0.02|-0.00|-43.01|9.06|25.84|39.90|-32.43|-0.98|173.69|-4.27|-1.59|-50.98|21.49|-35.81|-1715.00|-210.00|48904.00|-1473.00|0.88|0.05|0.59|0.62|0.24|0.77|1|1
2.192|0.13|0.23|0.26|-0.19|-0.14|-0.09|0.01|-0.08|-0.00|-31.59|22.23|16.36|33.07|-77.98|2.20|131.84|-5.26|-3.17|-49.87|22.31|-34.16|-5614.00|-100.00|55496.00|-1736.00|0.84|-0.01|0.62|0.61|0.28|0.76|1|1
2.245|0.09|-0.09|-0.11|-0.09|-0.18|0.05|-0.00|-0.06|0.01|-36.07|16.50|11.56|23.94|-54.73|2.20|100.00|0.00|-5.01|-49.02|22.90|-32.93|-8405.00|12.00|60596.00|-1736.00|0.78|-0.05|0.65|0.61|0.30|0.80|1|1
2.295|0.10|0.10|-0.07|0.22|-0.04|0.09|-0.00|-0.10|0.01|-30.90|12.82|22.35|21.98|-11.42|0.22|51.62|-0.58|-6.56|-48.38|24.01|-31.84|-8976.00|23.00|63177.00|-1765.00|0.82|-0.06|0.67|0.63|0.27|0.78|1|1
2.344|0.10|0.01|-0.06|-0.08|-0.01|0.02|-0.00|-0.05|-0.00|-30.64|9.63|18.31|21.64|-0.72|-0.10|26.20|-0.62|-8.09|-47.90|24.93|-30.75|-9012.00|18.00|64487.00|-1796.00|0.82|-0.10|0.67|0.58|0.32|0.80|1|1
2.393|0.09|0.32|0.01|-0.20|-0.11|0.00|0.00|-0.03|0.00|-14.26|10.20|8.05|16.00|-0.04|-0.06|10.02|-0.55|-8.81|-47.38|25.34|-29.94|-9014.00|15.00|64998.00|-1824.00|0.80|-0.11|0.67|0.59|0.32|0.79|1|1
2.442|0.09|-0.02|0.02|-0.02|0.02|-0.00|0.00|-0.02|0.00|-15.29|11.27|7.22|17.20|-0.31|-0.04|0.39|0.00|-9.56|-46.83|25.69|-29.09|-9029.00|13.00|65017.00|-1824.00|0.80|-0.13|0.68|0.59|0.42|0.87|1|1
2.491|0.09|0.14|-0.09|-0.09|-0.15|0.00|0.00|-0.01|0.00|-8.61|7.04|2.68|9.98|-0.02|0.00|-5.51|-0.27|-9.99|-46.48|25.83|-28.61|-9030.00|13.00|64747.00|-1837.00|0.79|-0.14|0.69|0.57|0.33|0.82|1|1
2.54|0.09|0.12|-0.10|-0.08|-0.09|0.00|0.00|-0.02|0.00|-2.83|2.13|-1.43|5.37|0.00|0.00|-15.51|-0.18|-10.12|-46.38|25.76|-28.34|-9030.00|13.00|63987.00|-1846.00|0.79|-0.13|0.70|0.56|0.35|0.82|0|1
2.589|0.10|0.02|-0.05|-0.02|-0.02|0.00|0.00|-0.01|0.00|-1.97|-0.43|-2.57|4.29|0.00|-0.16|-19.51|0.51|-10.22|-46.40|25.63|-28.13|-9030.00|5.00|63031.00|-1821.00|0.79|-0.15|0.70|0.54|0.35|0.82|1|1
2.639|0.09|0.04|-0.07|-0.08|-0.02|0.00|0.00|-0.00|-0.00|-0.14|-3.70|-6.45|3.25|-0.20|0.02|-21.94|0.18|-10.23|-46.58|25.31|-27.97|-9040.00|6.00|61956.00|-1812.00|0.79|-0.14|0.69|0.56|0.35|0.82|1|1
2.688|0.08|0.04|0.05|-0.02|-0.03|-0.00|-0.00|0.00|0.00|1.99|-1.33|-7.57|2.00|-0.37|-0.04|-21.55|0.59|-10.13|-46.65|24.94|-27.88|-9058.00|4.00|60900.00|-1783.00|0.80|-0.13|0.69|0.55|0.35|0.80|1|1
2.737|0.11|-0.07|0.06|0.04|-0.01|-0.00|-0.00|0.00|-0.00|-1.37|1.60|-5.33|1.34|-0.40|-0.10|-19.28|-0.04|-10.20|-46.57|24.68|-27.81|-9078.00|-1.00|59936.00|-1785.00|0.79|-0.13|0.68|0.55|0.33|0.83|1|1
2.787|0.11|-0.03|0.02|-0.04|-0.02|0.00|0.00|0.01|0.00|-2.98|2.39|-7.40|0.14|-0.04|-0.10|-16.40|0.14|-10.35|-46.45|24.31|-27.80|-9080.00|-6.00|59116.00|-1778.00|0.80|-0.14|0.68|0.54|0.34|0.83|1|1
2.835|0.10|0.01|-0.00|0.02|0.04|0.00|0.00|0.01|-0.00|-2.40|2.33|-6.59|2.11|-0.02|-0.02|-11.04|-0.08|-10.47|-46.33|23.98|-27.70|-9081.00|-7.00|58575.00|-1782.00|0.80|-0.15|0.68|0.55|0.34|0.82|1|1
2.884|0.07|0.01|-0.02|-0.04|-0.04|-0.00|0.00|0.02|0.00|-1.75|1.52|-8.78|0.09|-0.16|0.08|-3.43|-0.02|-10.55|-46.26|23.55|-27.69|-9089.00|-3.00|58407.00|-1783.00|0.79|-0.15|0.68|0.53|0.34|0.83|1|1
2.937|0.09|0.00|-0.03|-0.06|0.01|-0.00|0.00|0.01|-0.00|-1.61|-0.05|-11.64|0.37|-2.37|0.10|-0.20|-0.10|-10.63|-46.26|22.98|-27.68|-9205.00|2.00|58397.00|-1788.00|0.79|-0.14|0.69|0.55|0.34|0.84|1|1
2.987|0.10|0.03|-0.02|-0.01|-0.01|-0.00|0.00|0.00|0.00|0.01|-0.99|-12.20|-0.20|-4.59|0.14|-0.06|-0.10|-10.63|-46.31|22.39|-27.69|-9430.00|9.00|58394.00|-1793.00|0.81|-0.15|0.67|0.53|0.32|0.83|1|1
3.036|0.11|-0.00|0.05|-0.09|0.02|-0.00|0.00|-0.00|-0.00|-0.22|1.61|-16.52|0.82|-5.14|0.40|-0.32|-0.34|-10.64|-46.23|21.56|-27.64|-9687.00|29.00|58378.00|-1810.00|0.80|-0.14|0.67|0.56|0.31|0.83|1|1
3.085|0.11|-0.03|0.03|-0.02|-0.02|0.00|-0.00|0.00|0.00|-1.65|3.11|-17.59|-0.28|-4.34|0.36|-0.08|-0.02|-10.72|-46.07|20.68|-27.66|-9904.00|47.00|58374.00|-1811.00|0.79|-0.16|0.67|0.54|0.32|0.84|1|1
3.135|0.11|0.02|-0.03|0.07|-0.01|0.00|-0.00|-0.00|0.00|-0.71|1.58|-14.08|-0.92|-3.96|0.31|-0.16|0.00|-10.76|-46.00|19.99|-27.70|-10098.00|62.00|58366.00|-1811.00|0.80|-0.15|0.67|0.56|0.29|0.83|1|1
3.184|0.09|0.01|-0.01|0.03|0.02|0.00|-0.00|-0.00|0.00|-0.25|1.14|-12.80|-0.07|-3.60|0.20|-0.38|-0.02|-10.77|-45.94|19.35|-27.71|-10278.00|72.00|58347.00|-1812.00|0.80|-0.16|0.68|0.55|0.28|0.83|1|1
3.232|0.11|-0.11|0.07|0.28|0.00|0.00|-0.00|-0.00|0.00|-5.68|4.52|0.99|0.03|-2.06|-0.27|-2.16|0.29|-11.05|-45.72|19.40|-27.71|-10379.00|59.00|58241.00|-1798.00|0.80|-0.14|0.68|0.54|0.30|0.85|1|1
3.281|0.12|-0.12|0.09|0.07|-0.05|0.00|0.00|-0.00|-0.00|-11.47|8.82|4.39|-2.40|-0.65|-0.12|-4.35|0.12|-11.61|-45.29|19.61|-27.82|-10411.00|53.00|58028.00|-1792.00|0.79|-0.16|0.70|0.56|0.30|0.83|1|1
3.331|0.11|0.02|-0.02|-0.07|0.01|0.00|-0.00|0.00|-0.00|-10.26|7.98|1.00|-1.74|-0.31|-0.16|-2.65|-0.02|-12.11|-44.90|19.66|-27.91|-10426.00|45.00|57898.00|-1793.00|0.78|-0.17|0.70|0.55|0.31|0.82|1|1
3.38|0.13|0.12|-0.07|-0.09|0.00|0.00|0.00|0.00|0.00|-4.31|4.37|-3.51|-1.60|-0.20|-0.06|-0.14|0.02|-12.33|-44.67|19.48|-27.99|-10436.00|42.00|57891.00|-1792.00|0.78|-0.19|0.70|0.55|0.32|0.83|1|1
3.433|0.09|0.12|-0.07|-0.10|0.04|-0.00|-0.00|-0.00|0.00|1.40|0.93|-8.47|0.15|-1.94|-0.06|-0.18|0.16|-12.26|-44.63|19.07|-27.98|-10531.00|39.00|57882.00|-1784.00|0.78|-0.18|0.69|0.57|0.27|0.82|1|1
3.483|0.07|-0.04|0.04|0.13|0.03|-0.00|-0.00|-0.00|-0.00|-0.68|3.01|-2.30|1.64|-4.24|-0.22|-0.22|0.04|-12.30|-44.48|18.96|-27.90|-10739.00|28.00|57871.00|-1782.00|0.78|-0.19|0.69|0.54|0.31|0.85|1|1
3.532|0.10|-0.06|0.07|0.04|-0.02|0.00|-0.00|0.00|-0.00|-3.93|6.27|-0.46|0.85|-3.26|-0.26|-0.22|-0.08|-12.49|-44.17|18.93|-27.86|-10902.00|15.00|57860.00|-1786.00|0.78|-0.19|0.70|0.55|0.29|0.83|1|1
3.581|0.09|-0.05|0.04|0.03|0.07|0.00|0.00|-0.00|0.00|-6.25|8.24|1.24|4.11|-3.18|-0.16|-0.73|0.00|-12.80|-43.76|18.99|-27.66|-11058.00|7.00|57824.00|-1786.00|0.77|-0.20|0.69|0.55|0.30|0.84|1|1
3.629|0.10|0.05|-0.03|-0.04|0.01|0.00|0.00|-0.00|0.00|-3.65|6.87|-0.64|4.56|-2.61|0.14|-0.98|0.04|-12.98|-43.43|18.96|-27.43|-11186.00|14.00|57776.00|-1784.00|0.77|-0.20|0.70|0.56|0.31|0.83|1|1
3.679|0.11|0.13|-0.06|-0.06|0.03|0.00|0.00|0.00|-0.00|2.87|3.84|-3.60|6.17|-1.43|0.14|-0.65|-0.04|-12.84|-43.24|18.79|-27.13|-11256.00|21.00|57744.00|-1786.00|0.77|-0.21|0.70|0.55|0.31|0.84|1|1
3.728|0.09|0.02|-0.05|-0.07|-0.00|-0.00|0.00|-0.00|0.00|4.06|1.17|-7.04|6.02|-2.67|0.16|-1.14|0.06|-12.64|-43.18|18.44|-26.84|-11387.00|29.00|57688.00|-1783.00|0.77|-0.20|0.70|0.54|0.30|0.83|1|1
3.777|0.11|-0.03|0.05|0.00|-0.00|-0.00|-0.00|-0.00|0.00|2.55|3.60|-6.84|6.02|-3.20|0.14|-1.53|0.29|-12.51|-43.00|18.11|-26.54|-11544.00|36.00|57613.00|-1769.00|0.77|-0.20|0.69|0.54|0.31|0.84|1|1
3.827|0.12|-0.05|0.02|-0.12|0.00|-0.00|0.00|0.00|-0.00|0.13|4.68|-12.91|6.03|-5.41|0.31|-0.22|-0.08|-12.51|-42.78|17.47|-26.25|-11809.00|51.00|57602.00|-1773.00|0.76|-0.21|0.71|0.54|0.30|0.83|1|1
3.876|0.09|0.01|-0.05|0.03|-0.02|-0.01|0.00|0.00|-0.00|0.46|2.32|-11.65|4.91|-9.16|0.33|0.04|-0.27|-12.49|-42.66|16.90|-26.01|-12258.00|67.00|57604.00|-1786.00|0.76|-0.21|0.69|0.52|0.29|0.85|1|1
3.925|0.11|-0.04|-0.04|0.18|0.03|-0.01|-0.00|0.00|0.00|-1.65|0.43|-2.67|6.25|-11.92|-0.57|0.10|0.00|-12.57|-42.64|16.77|-25.70|-12842.00|39.00|57609.00|-1786.00|0.75|-0.17|0.73|0.53|0.27|0.85|1|1
3.973|0.10|-0.24|0.05|0.04|-0.06|-0.00|0.00|-0.00|0.00|-14.06|3.09|-0.43|3.31|-14.27|0.08|0.00|-0.02|-13.28|-42.48|16.75|-25.53|-13570.00|43.00|57609.00|-1787.00|0.76|-0.21|0.71|0.52|0.28|0.85|1|1
4.023|0.09|-0.12|0.07|0.07|0.00|0.01|0.00|-0.00|0.00|-19.94|6.69|3.00|3.39|-7.22|0.08|0.04|0.06|-14.26|-42.15|16.90|-25.37|-13924.00|47.00|57611.00|-1784.00|0.76|-0.21|0.70|0.53|0.28|0.85|1|1
4.072|0.09|0.03|-0.01|-0.14|-0.06|-0.00|0.00|-0.00|0.00|-18.44|6.35|-3.66|0.62|-8.13|0.31|0.00|0.06|-15.15|-41.85|16.72|-25.34|-14314.00|62.00|57611.00|-1781.00|0.75|-0.25|0.70|0.52|0.29|0.86|1|1
4.122|0.12|0.26|-0.10|-0.04|-0.02|-0.01|0.00|-0.00|-0.00|-5.47|1.63|-5.48|-0.35|-11.41|0.67|-0.12|-0.02|-15.41|-41.77|16.45|-25.35|-14873.00|95.00|57605.00|-1782.00|0.76|-0.26|0.68|0.52|0.29|0.86|1|1
4.171|0.09|0.13|-0.03|0.02|-0.02|0.00|-0.00|0.00|-0.00|1.10|0.25|-4.69|-1.19|-10.43|0.49|-0.02|-0.08|-15.36|-41.76|16.21|-25.41|-15405.00|120.00|57604.00|-1786.00|0.75|-0.25|0.71|0.53|0.27|0.85|1|1
4.22|0.09|0.08|0.00|0.04|0.04|0.01|-0.00|0.00|0.00|4.91|0.30|-2.86|0.67|-6.88|0.06|0.00|0.14|-15.12|-41.74|16.07|-25.38|-15742.00|123.00|57604.00|-1779.00|0.76|-0.24|0.70|0.52|0.29|0.85|1|1
4.269|0.10|-0.07|0.04|-0.13|-0.08|0.01|-0.00|0.00|-0.00|1.75|2.00|-8.91|-3.26|-2.77|-0.04|0.00|-0.08|-15.03|-41.65|15.64|-25.54|-15875.00|121.00|57604.00|-1783.00|0.75|-0.25|0.69|0.52|0.28|0.87|1|1
4.317|0.09|0.02|-0.03|0.10|0.03|-0.00|0.00|0.00|-0.00|2.91|0.70|-3.65|-1.70|-3.88|0.08|0.04|-0.27|-14.88|-41.61|15.46|-25.62|-16073.00|125.00|57606.00|-1797.00|0.76|-0.24|0.70|0.53|0.28|0.85|1|1
4.367|0.11|0.02|-0.02|0.01|-0.01|-0.00|0.00|0.00|0.00|3.78|-0.43|-2.99|-2.02|-4.10|0.35|0.04|0.00|-14.70|-41.63|15.31|-25.72|-16274.00|142.00|57608.00|-1797.00|0.75|-0.25|0.69|0.52|0.28|0.86|1|1
4.416|0.12|0.00|-0.00|0.02|0.02|0.00|-0.00|0.00|0.00|3.95|-0.65|-2.23|-1.17|-2.27|0.04|0.06|0.00|-14.51|-41.66|15.20|-25.78|-16385.00|144.00|57611.00|-1797.00|0.76|-0.24|0.69|0.54|0.28|0.86|1|1
4.465|0.11|-0.03|0.02|0.00|0.05|0.00|0.00|-0.00|0.00|2.34|0.14|-2.01|1.22|-1.14|0.08|0.00|0.00|-14.39|-41.66|15.10|-25.72|-16441.00|148.00|57611.00|-1797.00|0.75|-0.24|0.70|0.53|0.28|0.86|1|0
4.515|0.12|-0.01|0.02|-0.01|0.01|-0.00|-0.00|-0.00|0.00|1.72|1.29|-2.29|1.90|-1.56|-0.08|0.00|0.08|-14.31|-41.60|14.99|-25.63|-16516.00|144.00|57611.00|-1793.00|0.77|-0.24|0.70|0.53|0.27|0.86|1|1
4.564|0.09|-0.02|0.01|0.04|0.01|0.00|0.00|-0.00|0.00|0.58|1.96|-0.19|2.16|-1.02|0.00|-0.16|0.20|-14.28|-41.50|14.99|-25.52|-16566.00|144.00|57603.00|-1783.00|0.76|-0.24|0.70|0.53|0.27|0.86|1|1
