,Unnamed: 0,Time,Force,L_pitchAcc,L_yawAcc,L_surgeAcc,L_rollAcc,L_pitchVel,L_yawVel,L_surgeVel,L_rollVel,L_pitch,L_yaw,L_surge,L_roll,L_x,L_y,L_z,L_motion,R_pitchAcc,R_yawAcc,R_surgeAcc,R_rollAcc,R_pitchVel,R_yawVel,R_surgeVel,R_rollVel,R_pitch,R_yaw,R_surge,R_roll,R_x,R_y,R_z,R_motion
823,823,50.637770891189575,0.0,-0.19,0.44,-0.19,-0.12,-0.11,-0.0,0.05,0.01,-27.63,33.29,-17.91,-17.03,-2.05,0.18,-27.39,-0.46,-20.25,-9.19,9.67,-17.91,-97.0,154.0,-28905.0,-1456.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
824,824,50.69860196113586,0.0,-0.01,-0.16,0.17,0.25,-0.08,-0.01,-0.11,-0.01,-27.98,23.55,-7.39,-2.07,-6.95,-0.2,-34.26,-0.92,-21.96,-7.75,9.22,-18.04,-521.0,142.0,-30995.0,-1512.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
825,825,50.75955867767334,0.0,0.16,-0.19,0.26,0.22,-0.04,-0.0,-0.03,0.02,-17.61,11.32,9.19,11.81,-9.75,-0.22,-36.24,0.1,-23.07,-7.04,9.79,-17.3,-1135.0,128.0,-33278.0,-1506.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
826,826,50.82141852378845,0.0,0.17,-0.09,0.63,0.42,-0.17,-0.02,0.44,-0.0,-7.23,5.86,47.57,37.32,-19.84,-1.23,-9.38,-0.16,-23.51,-6.68,12.7,-15.02,-2345.0,53.0,-33850.0,-1516.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
827,827,50.88311672210693,0.0,0.1,-0.05,-0.48,-0.09,-0.06,0.02,0.17,-0.02,-0.79,2.62,17.68,31.96,-23.53,0.0,0.87,-1.56,-23.56,-6.52,13.79,-13.04,-3804.0,53.0,-33796.0,-1613.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
828,828,50.943997621536255,0.0,-0.0,0.06,-0.2,-0.01,0.07,0.02,-0.04,0.01,-0.8,6.36,5.28,31.42,-19.26,-0.02,-1.43,-0.82,-23.61,-6.13,14.11,-11.12,-4979.0,52.0,-33883.0,-1663.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
829,829,51.00581455230713,0.0,-0.05,0.02,0.14,-0.09,-0.15,-0.0,0.49,-0.0,-3.86,7.64,13.76,25.9,-28.73,-0.26,28.65,-0.87,-23.85,-5.65,14.97,-9.52,-6760.0,36.0,-32107.0,-1717.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
830,830,51.06676125526428,0.0,-0.16,-0.12,0.2,-0.15,0.03,0.0,0.15,0.02,-13.43,0.24,25.94,16.93,-26.8,-0.16,37.79,0.3,-24.67,-5.64,16.55,-8.48,-8395.0,26.0,-29802.0,-1699.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
831,831,51.12850761413574,0.0,-0.04,-0.07,-0.15,0.01,0.1,-0.0,0.46,-0.03,-16.05,-4.1,16.85,17.52,-20.52,-0.23,65.59,-1.57,-25.65,-5.89,17.58,-7.41,-9647.0,12.0,-25801.0,-1795.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
832,832,51.18936491012573,0.0,0.15,0.01,-0.53,0.11,0.09,-0.0,-0.15,0.04,-6.75,-3.64,-15.76,24.13,-14.77,-0.4,56.52,0.82,-26.07,-6.11,16.6,-5.92,-10563.0,-13.0,-22297.0,-1744.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
833,833,51.25115442276001,0.0,0.03,0.1,0.21,-0.27,0.18,0.0,-0.83,-0.01,-5.19,2.41,-3.15,7.38,-3.62,-0.16,6.13,0.15,-26.38,-5.97,16.41,-5.47,-10784.0,-23.0,-21923.0,-1735.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
834,834,51.31207847595215,0.0,0.07,-0.03,-0.08,0.12,0.06,0.0,0.98,0.0,-1.12,0.49,-8.08,14.58,-0.11,-0.03,65.61,0.39,-26.45,-5.94,15.92,-4.58,-10791.0,-25.0,-17921.0,-1711.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
835,835,51.373798847198486,0.0,0.1,-0.03,-0.01,0.04,0.0,0.0,-0.52,-0.03,4.98,-1.05,-8.95,16.89,0.0,0.0,34.63,-1.65,-26.15,-6.0,15.38,-3.56,-10791.0,-25.0,-15843.0,-1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
836,836,51.4246666431427,0.0,0.01,0.01,-0.01,0.02,0.0,0.0,0.3,0.02,5.46,-0.68,-9.49,17.91,-0.1,0.0,53.08,-0.44,-25.82,-6.04,14.8,-2.47,-10797.0,-25.0,-12605.0,-1837.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
837,837,51.48664212226868,0.0,0.01,-0.01,0.12,-0.14,-0.09,0.0,0.06,-0.0,6.2,-1.22,-2.46,9.22,-5.57,0.03,56.72,-0.63,-25.45,-6.12,14.65,-1.92,-11131.0,-23.0,-9202.0,-1875.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
838,838,51.54747366905213,0.0,-0.11,-0.02,0.03,-0.13,0.01,-0.0,-0.11,-0.03,-0.36,-2.47,-0.81,1.2,-5.03,-0.02,50.28,-2.53,-25.47,-6.26,14.6,-1.85,-11433.0,-24.0,-6185.0,-2027.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
839,839,51.60920262336731,0.0,-0.03,-0.05,0.2,-0.1,0.01,0.0,-0.44,0.05,-1.91,-5.47,11.89,-4.76,-4.24,0.0,22.94,0.37,-25.59,-6.6,15.34,-2.14,-11696.0,-24.0,-4763.0,-2004.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
840,840,51.67103886604309,0.0,-0.02,0.0,-0.14,-0.02,0.07,0.0,-0.38,-0.02,-3.27,-5.18,3.43,-6.01,-0.16,-0.02,-0.31,-0.97,-25.79,-6.92,15.55,-2.51,-11706.0,-25.0,-4782.0,-2063.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
841,841,51.73199272155762,0.0,0.0,0.0,-0.33,-0.06,0.0,0.0,-0.18,-0.01,-3.15,-5.12,-16.95,-10.01,0.0,0.0,-11.4,-1.61,-25.98,-7.24,14.5,-3.13,-11706.0,-25.0,-5489.0,-2163.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
842,842,51.793723344802856,0.0,-0.01,0.05,-0.16,0.08,0.0,0.0,-0.28,0.04,-3.51,-2.12,-26.75,-5.26,0.0,0.0,-28.25,0.95,-26.2,-7.37,12.87,-3.45,-11706.0,-25.0,-7212.0,-2105.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
843,843,51.85454297065735,0.0,-0.02,0.07,0.67,-0.18,0.0,0.0,0.16,-0.03,-4.43,1.96,14.2,-16.11,0.0,0.0,-18.36,-0.66,-26.47,-7.25,13.73,-4.43,-11706.0,-25.0,-8332.0,-2145.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
844,844,51.91640782356262,0.0,0.04,-0.05,0.15,0.09,0.0,0.0,0.33,0.01,-2.15,-0.88,23.18,-10.63,0.0,-0.03,1.87,-0.34,-26.6,-7.3,15.15,-5.08,-11706.0,-27.0,-8218.0,-2166.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
845,845,51.97733020782471,0.0,0.03,-0.03,-0.31,-0.05,0.0,0.0,0.02,-0.01,-0.59,-2.53,4.29,-13.46,0.0,0.0,2.97,-0.82,-26.63,-7.45,15.41,-5.9,-11706.0,-27.0,-8037.0,-2216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
846,846,52.039057970047,0.0,0.02,0.02,-0.38,0.11,0.0,0.0,-0.21,0.01,0.43,-1.2,-18.59,-7.01,0.0,0.0,-9.87,0.0,-26.61,-7.52,14.29,-6.32,-11706.0,-27.0,-8629.0,-2216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
847,847,52.10000324249268,0.0,-0.01,0.01,0.19,0.24,0.0,0.0,-0.28,0.01,-0.28,-0.67,-7.6,6.94,0.0,0.0,-26.63,0.53,-26.62,-7.56,13.85,-5.91,-11706.0,-27.0,-10200.0,-2185.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
848,848,52.16169834136963,0.0,-0.02,0.03,-0.12,-0.06,0.0,0.0,0.28,-0.01,-1.21,1.28,-14.78,3.29,-0.03,0.02,-9.31,-0.31,-26.7,-7.49,12.94,-5.71,-11708.0,-26.0,-10768.0,-2204.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
849,849,52.22261571884155,0.0,0.02,-0.03,0.34,-0.02,0.0,-0.0,-0.12,0.01,-0.26,-0.58,5.84,1.81,0.0,0.0,-16.33,0.12,-26.71,-7.52,13.3,-5.6,-11708.0,-26.0,-11748.0,-2197.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
850,850,52.28436708450317,0.0,0.01,-0.01,0.02,-0.09,0.0,-0.0,-0.04,0.01,0.15,-1.01,7.25,-3.53,0.0,0.0,-18.58,0.74,-26.71,-7.58,13.75,-5.82,-11708.0,-26.0,-12900.0,-2151.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
851,851,52.33537983894348,0.0,0.01,0.01,-0.06,-0.02,0.0,-0.0,0.19,-0.02,0.76,-0.55,3.76,-4.86,0.0,0.0,-7.15,-0.33,-26.66,-7.62,13.97,-6.11,-11708.0,-26.0,-13329.0,-2171.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
852,852,52.39711833000183,0.0,-0.02,-0.01,0.02,0.02,0.0,-0.0,0.09,0.0,-0.42,-1.13,5.09,-3.83,0.0,0.0,-2.03,-0.3,-26.68,-7.68,14.28,-6.34,-11708.0,-26.0,-13451.0,-2189.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
853,853,52.4579393863678,0.0,0.0,-0.0,-0.22,0.09,0.0,-0.0,-0.05,-0.0,-0.26,-1.22,-8.46,1.48,0.0,0.0,-5.0,-0.39,-26.7,-7.76,13.76,-6.25,-11708.0,-26.0,-13756.0,-2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
854,854,52.51976799964905,0.0,0.01,0.02,0.16,0.04,0.0,-0.0,0.01,0.01,0.43,-0.2,0.96,3.94,0.0,0.0,-4.37,-0.05,-26.68,-7.77,13.82,-6.02,-11708.0,-26.0,-14018.0,-2216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
855,855,52.58071756362915,0.0,0.03,0.02,0.07,-0.04,0.0,-0.0,0.1,-0.0,1.94,0.95,5.21,1.71,0.0,0.0,1.6,-0.15,-26.56,-7.71,14.13,-5.92,-11708.0,-26.0,-13922.0,-2225.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
856,856,52.64244484901428,0.0,-0.0,0.01,-0.07,-0.08,0.0,-0.0,0.03,-0.0,1.93,1.52,1.11,-3.0,0.0,0.0,3.22,-0.19,-26.44,-7.62,14.2,-6.09,-11708.0,-26.0,-13732.0,-2236.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
857,857,52.70424795150757,0.0,-0.02,-0.06,-0.09,0.04,0.0,-0.0,-0.03,-0.0,1.03,-2.09,-4.31,-0.34,0.0,0.0,1.13,-0.32,-26.38,-7.75,13.94,-6.11,-11708.0,-26.0,-13664.0,-2255.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
858,858,52.76522755622864,0.0,-0.03,0.03,0.04,-0.04,0.0,-0.0,0.01,-0.0,-0.91,-0.11,-2.16,-2.72,0.0,0.0,1.74,-0.33,-26.44,-7.76,13.81,-6.28,-11708.0,-26.0,-13558.0,-2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
859,859,52.82694935798645,0.0,-0.01,-0.01,0.05,0.05,0.0,-0.0,0.03,0.0,-1.44,-0.61,0.6,0.5,0.0,0.0,3.66,-0.11,-26.53,-7.79,13.84,-6.25,-11708.0,-26.0,-13335.0,-2282.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
860,860,52.87778615951538,0.0,0.02,0.03,0.1,-0.08,0.0,-0.0,0.25,-0.01,-0.19,0.93,6.83,-4.55,0.0,0.0,18.63,-0.6,-26.54,-7.74,14.25,-6.52,-11708.0,-26.0,-12217.0,-2318.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
861,861,52.93961834907532,0.0,0.01,-0.03,-0.07,-0.0,0.0,-0.0,0.03,-0.0,0.24,-0.75,2.7,-4.83,0.0,0.0,20.63,-0.72,-26.52,-7.78,14.41,-6.81,-11708.0,-26.0,-10979.0,-2361.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
862,862,53.00049543380737,0.0,-0.02,-0.01,0.03,0.09,0.0,-0.0,0.03,0.01,-0.88,-1.14,4.77,0.95,0.0,0.0,22.46,-0.41,-26.58,-7.85,14.7,-6.75,-11708.0,-26.0,-9609.0,-2386.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
863,863,53.06232309341431,0.0,-0.01,0.03,-0.1,0.0,0.0,-0.0,-0.16,0.0,-1.77,0.78,-1.35,0.97,0.0,0.0,12.83,-0.17,-26.68,-7.81,14.62,-6.69,-11708.0,-26.0,-8839.0,-2396.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
864,864,53.123159885406494,0.0,0.0,-0.04,-0.18,0.03,0.0,-0.0,-0.24,0.0,-1.69,-1.33,-12.04,3.07,0.0,0.0,-1.78,0.07,-26.78,-7.89,13.9,-6.51,-11708.0,-26.0,-8946.0,-2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
865,865,53.18499374389648,0.0,-0.0,0.02,0.15,-0.07,0.0,-0.0,-0.13,0.01,-1.93,-0.26,-3.03,-1.37,0.0,0.0,-9.43,0.46,-26.9,-7.9,13.72,-6.59,-11708.0,-26.0,-9521.0,-2364.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
866,866,53.24594330787659,0.0,0.02,0.02,-0.04,0.03,0.0,-0.0,0.03,-0.01,-0.92,1.2,-5.66,0.6,0.0,0.0,-7.42,-0.05,-26.96,-7.83,13.38,-6.56,-11708.0,-26.0,-9966.0,-2367.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
867,867,53.30775880813599,0.0,0.03,0.01,0.04,-0.03,0.0,-0.0,-0.05,-0.0,1.07,1.72,-3.13,-1.47,0.0,0.0,-10.45,-0.1,-26.89,-7.73,13.19,-6.65,-11708.0,-26.0,-10593.0,-2373.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
868,868,53.35858178138733,0.0,-0.01,0.02,0.09,0.04,0.0,-0.0,0.12,-0.0,0.52,2.67,2.26,1.06,0.0,0.0,-3.18,-0.15,-26.86,-7.56,13.33,-6.58,-11708.0,-26.0,-10787.0,-2382.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
869,869,53.42033672332764,0.0,-0.02,-0.02,0.09,-0.05,0.0,-0.0,0.06,0.0,-0.42,1.27,7.35,-1.79,-2.03,-0.02,0.08,0.05,-26.89,-7.49,13.76,-6.69,-11828.0,-27.0,-10782.0,-2379.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
870,870,53.48120450973511,0.0,0.0,-0.05,-0.19,0.11,-0.03,0.0,0.01,0.01,-0.4,-1.98,-4.18,4.74,-3.93,-0.02,0.74,0.44,-26.91,-7.61,13.51,-6.4,-12068.0,-28.0,-10737.0,-2352.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
871,871,53.54312205314636,0.0,-0.03,0.01,0.02,-0.11,0.0,-0.0,-0.02,-0.0,-2.31,-1.57,-2.94,-2.08,-3.83,-0.08,-0.7,0.38,-27.05,-7.7,13.33,-6.52,-12298.0,-33.0,-10779.0,-2329.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
872,872,53.60387873649597,0.0,-0.02,0.02,0.0,0.0,0.02,0.0,-0.08,-0.01,-3.55,-0.37,-2.73,-1.78,-2.48,-0.03,-5.95,-0.39,-27.27,-7.73,13.16,-6.63,-12452.0,-35.0,-11148.0,-2353.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
873,873,53.66567921638489,0.0,0.06,0.01,0.01,0.1,0.03,0.0,-0.2,0.03,-0.04,0.16,-2.03,4.55,-0.72,-0.02,-17.85,1.33,-27.27,-7.72,13.04,-6.36,-12496.0,-36.0,-12237.0,-2272.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
874,874,53.72666120529175,0.0,0.05,0.0,-0.12,0.05,0.01,0.0,-0.2,-0.0,2.74,0.29,-9.59,7.42,0.0,0.03,-29.84,1.16,-27.1,-7.7,12.45,-5.9,-12496.0,-34.0,-14057.0,-2201.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
875,875,53.78845262527466,0.0,-0.01,0.02,0.12,0.05,0.01,-0.0,0.15,-0.0,2.26,1.52,-2.74,10.65,-0.1,0.02,-21.22,0.9,-26.97,-7.61,12.29,-5.27,-12502.0,-33.0,-15309.0,-2148.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
876,876,53.84921479225159,0.0,-0.04,-0.02,-0.03,-0.08,-0.06,-0.0,0.29,-0.01,-0.41,0.39,-4.74,6.01,-3.6,-0.08,-3.9,0.33,-27.0,-7.59,12.0,-4.91,-12718.0,-38.0,-15543.0,-2128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
877,877,53.91107773780823,0.0,-0.02,-0.04,-0.06,-0.04,0.01,0.0,0.06,-0.0,-1.96,-2.32,-8.26,3.4,-3.14,-0.03,-0.14,0.22,-27.12,-7.73,11.48,-4.7,-12916.0,-40.0,-15552.0,-2114.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
878,878,53.972877502441406,0.0,-0.03,0.0,0.24,-0.03,0.03,0.0,0.03,-0.0,-3.79,-2.14,6.44,1.45,-1.16,-0.02,1.57,0.07,-27.35,-7.86,11.88,-4.61,-12987.0,-41.0,-15456.0,-2110.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
879,879,54.0337553024292,0.0,0.01,-0.01,-0.07,-0.06,0.02,0.0,0.22,-0.01,-3.26,-2.56,2.49,-2.1,0.0,0.0,14.6,-0.5,-27.55,-8.02,12.03,-4.74,-12987.0,-41.0,-14580.0,-2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
880,880,54.095531940460205,0.0,0.01,0.0,-0.01,-0.04,0.02,0.0,0.01,-0.0,-2.38,-2.39,1.98,-4.32,0.0,-0.05,15.31,-0.54,-27.69,-8.16,12.15,-5.0,-12987.0,-44.0,-13646.0,-2173.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
881,881,54.15642023086548,0.0,0.01,0.01,-0.1,0.01,0.02,0.0,0.08,-0.0,-1.92,-1.75,-4.02,-3.59,0.0,-0.03,20.1,-0.62,-27.81,-8.27,11.9,-5.22,-12987.0,-46.0,-12420.0,-2211.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
882,882,54.21834421157837,0.0,0.01,0.0,0.09,0.04,0.02,-0.0,-0.02,0.01,-1.31,-1.52,1.49,-1.26,0.0,-0.05,19.18,0.03,-27.89,-8.36,11.99,-5.3,-12987.0,-49.0,-11250.0,-2209.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
883,883,54.26921272277832,0.0,0.03,0.01,-0.0,-0.04,0.02,0.0,-0.09,-0.0,0.75,-0.78,1.38,-3.62,0.0,0.0,14.02,0.0,-27.84,-8.41,12.07,-5.51,-12987.0,-49.0,-10423.0,-2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
884,884,54.3309166431427,0.0,0.02,0.0,-0.01,-0.03,0.02,0.0,-0.17,-0.0,2.25,-0.52,1.05,-5.38,0.0,-0.03,3.41,-0.08,-27.71,-8.44,12.14,-5.84,-12987.0,-51.0,-10215.0,-2214.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
885,885,54.39180278778076,0.0,0.0,0.01,0.04,0.07,0.02,-0.0,-0.03,-0.0,2.52,-0.11,3.63,-1.27,0.0,-0.03,1.48,-0.08,-27.56,-8.45,12.36,-5.91,-12987.0,-53.0,-10126.0,-2219.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
886,886,54.45372414588928,0.0,-0.0,0.01,-0.02,-0.03,0.02,0.0,-0.0,0.0,2.46,0.68,2.44,-2.97,0.0,0.0,1.2,-0.08,-27.41,-8.4,12.51,-6.1,-12987.0,-53.0,-10053.0,-2224.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
887,887,54.51448583602905,0.0,-0.01,-0.02,-0.01,-0.0,0.02,0.0,0.05,-0.0,1.79,-0.37,1.84,-2.98,0.0,0.02,4.42,-0.22,-27.3,-8.43,12.61,-6.27,-12987.0,-52.0,-9792.0,-2237.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
888,888,54.57638931274414,0.0,-0.01,-0.01,-0.04,0.02,0.02,-0.0,-0.03,0.0,1.13,-1.21,-0.4,-1.88,0.0,0.0,2.88,-0.15,-27.23,-8.5,12.59,-6.38,-12987.0,-52.0,-9619.0,-2246.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
889,889,54.63713812828064,0.0,-0.01,0.01,-0.0,-0.01,0.02,-0.0,-0.05,0.0,0.68,-0.42,-0.42,-2.34,0.0,0.0,0.0,0.0,-27.19,-8.52,12.56,-6.53,-12987.0,-52.0,-9619.0,-2246.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
890,890,54.699060678482056,0.0,-0.04,-0.02,0.03,-0.02,0.02,-0.0,-0.05,0.0,-1.96,-1.87,1.32,-3.57,-0.13,-0.02,1.45,-0.02,-27.31,-8.64,12.64,-6.74,-12995.0,-53.0,-9532.0,-2247.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
891,891,54.759785175323486,0.0,0.01,-0.02,-0.01,0.09,-0.03,0.0,0.14,-0.0,-1.13,-2.87,0.42,2.13,-2.15,-0.02,10.03,-0.08,-27.38,-8.81,12.67,-6.61,-13128.0,-54.0,-8910.0,-2252.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
892,892,54.8116660118103,0.0,-0.01,-0.01,0.03,0.03,0.03,0.0,-0.03,0.0,-1.8,-3.47,2.39,3.77,-0.13,0.0,8.52,0.0,-27.49,-9.02,12.81,-6.38,-13136.0,-54.0,-8399.0,-2252.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
893,893,54.87345623970032,0.0,0.01,0.03,0.03,-0.01,0.0,0.0,-0.05,0.0,-1.33,-1.8,4.24,3.33,0.0,-0.02,5.51,-0.24,-27.56,-9.13,13.06,-6.19,-13136.0,-55.0,-8074.0,-2266.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
894,894,54.93443417549133,0.0,0.0,-0.01,-0.15,-0.05,0.0,0.0,-0.06,-0.0,-1.32,-2.24,-4.98,0.62,0.0,0.0,1.95,-0.4,-27.64,-9.26,12.76,-6.15,-13136.0,-55.0,-7957.0,-2290.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
895,895,54.99516153335571,0.0,0.01,0.05,0.03,0.0,0.0,0.0,-0.03,0.0,-0.75,0.67,-3.19,0.68,0.0,0.0,0.0,-0.18,-27.69,-9.22,12.57,-6.11,-13136.0,-55.0,-7957.0,-2301.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
896,896,55.057111501693726,0.0,0.02,-0.02,0.07,0.03,0.0,0.0,-0.03,0.0,0.42,-0.75,0.89,2.48,0.0,0.0,0.0,0.0,-27.66,-9.27,12.63,-5.96,-13136.0,-55.0,-7957.0,-2301.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
897,897,55.10882639884949,0.0,-0.0,0.05,-0.02,-0.02,0.0,0.0,-0.03,0.0,0.29,2.15,-0.17,1.17,-0.03,0.05,0.0,-0.07,-27.65,-9.14,12.62,-5.89,-13138.0,-52.0,-7957.0,-2305.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
898,898,55.16980528831482,0.0,-0.0,-0.02,0.04,-0.0,0.0,-0.0,-0.03,0.0,0.1,0.88,2.38,1.01,0.0,0.05,-0.05,-0.02,-27.64,-9.09,12.76,-5.83,-13138.0,-49.0,-7960.0,-2306.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
