,Unnamed: 0,Time,Force,L_pitchAcc,L_yawAcc,L_surgeAcc,L_rollAcc,L_pitchVel,L_yawVel,L_surgeVel,L_rollVel,L_pitch,L_yaw,L_surge,L_roll,L_x,L_y,L_z,L_motion,R_pitchAcc,R_yawAcc,R_surgeAcc,R_rollAcc,R_pitchVel,R_yawVel,R_surgeVel,R_rollVel,R_pitch,R_yaw,R_surge,R_roll,R_x,R_y,R_z,R_motion
714,714,43.96954679489136,0.0,-0.01,0.02,-0.02,0.06,-0.0,0.0,0.0,0.0,-2.17,0.96,2.18,8.86,0.0,0.0,-0.1,0.05,-13.18,-23.58,13.57,-19.14,82261.0,963.0,-57013.0,-402.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
715,715,44.03050112724304,0.0,0.04,-0.01,0.06,0.07,-0.0,0.0,-0.02,0.0,0.34,0.25,5.45,12.81,0.0,0.0,-1.25,0.27,-13.16,-23.57,13.9,-18.38,82261.0,963.0,-57087.0,-386.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
716,716,44.09222197532654,0.0,0.01,0.01,-0.07,-0.03,-0.0,0.0,-0.08,0.0,0.86,0.66,1.03,10.71,0.0,0.0,-5.95,0.45,-13.11,-23.53,13.96,-17.74,82261.0,963.0,-57444.0,-359.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
717,717,44.1530909538269,0.0,0.0,-0.01,0.0,-0.13,-0.0,0.0,-0.05,0.0,0.91,0.09,1.15,3.11,0.33,-0.03,-9.03,0.72,-13.05,-23.52,14.03,-17.56,82281.0,961.0,-57986.0,-316.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
718,718,44.215004205703735,0.0,-0.02,-0.03,-0.02,-0.07,0.02,0.0,0.03,-0.01,-0.19,-1.52,0.07,-1.38,1.78,-0.03,-7.45,0.35,-13.07,-23.61,14.03,-17.64,82388.0,959.0,-58433.0,-295.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
719,719,44.27669620513916,0.0,-0.01,-0.0,-0.01,-0.03,-0.02,0.0,0.06,-0.0,-1.07,-1.77,-0.81,-3.28,0.44,-0.02,-3.66,0.16,-13.13,-23.72,13.98,-17.84,82415.0,958.0,-58656.0,-285.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
720,720,44.33756685256958,0.0,0.0,0.02,-0.01,0.02,-0.0,-0.0,0.06,-0.0,-1.05,-0.85,-1.17,-2.35,0.23,-0.05,-0.18,0.08,-13.19,-23.77,13.91,-17.98,82429.0,955.0,-58667.0,-280.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
721,721,44.38942837715149,0.0,0.01,0.03,0.05,0.02,0.0,0.0,0.0,-0.0,-0.41,0.84,2.06,-1.15,0.44,0.0,0.0,0.05,-13.22,-23.72,14.04,-18.05,82456.0,955.0,-58667.0,-277.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
722,722,44.45027279853821,0.0,0.05,0.03,0.03,0.01,-0.01,0.0,0.0,-0.0,2.33,2.44,3.79,-0.66,0.09,0.05,-0.09,0.0,-13.08,-23.58,14.26,-18.09,82461.0,958.0,-58672.0,-277.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
723,723,44.51206684112549,0.0,-0.0,-0.01,-0.0,-0.01,-0.0,-0.0,-0.04,-0.0,2.05,2.11,3.5,-0.97,0.08,0.02,-2.23,0.0,-12.96,-23.45,14.47,-18.15,82466.0,959.0,-58806.0,-277.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
724,724,44.57303047180176,0.0,0.04,-0.01,-0.02,-0.02,-0.0,0.0,-0.1,-0.0,4.53,1.32,2.06,-1.9,0.05,0.05,-8.21,0.28,-12.69,-23.37,14.59,-18.27,82469.0,962.0,-59307.0,-260.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
725,725,44.63474202156067,0.0,-0.0,-0.03,-0.05,0.05,0.0,0.0,-0.12,0.0,4.41,-0.7,-0.95,1.09,0.1,0.11,-15.41,0.33,-12.42,-23.42,14.54,-18.2,82475.0,969.0,-60247.0,-240.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
726,726,44.69618844985962,0.0,0.06,0.0,-0.09,0.09,0.01,0.0,-0.11,0.0,7.77,-0.46,-6.41,6.61,0.7,0.17,-21.83,0.33,-11.95,-23.44,14.15,-17.8,82517.0,979.0,-61557.0,-220.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
727,727,44.75713062286377,0.0,-0.08,-0.08,0.04,-0.22,-0.01,-0.0,0.18,-0.0,3.24,-5.11,-3.77,-6.15,0.07,0.12,-11.0,0.08,-11.76,-23.75,13.93,-18.17,82521.0,986.0,-62206.0,-215.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
728,728,44.81889224052429,0.0,-0.07,0.04,0.02,0.0,-0.0,-0.0,0.15,0.0,-1.36,-2.66,-2.25,-5.92,0.05,0.05,-1.95,0.16,-11.84,-23.91,13.79,-18.53,82524.0,989.0,-62327.0,-205.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
729,729,44.87974762916565,0.0,-0.04,0.07,0.01,0.03,0.01,-0.0,0.02,-0.0,-3.66,1.35,-1.45,-4.07,0.78,-0.03,-0.7,0.02,-12.06,-23.83,13.7,-18.78,82571.0,987.0,-62369.0,-204.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
730,730,44.93156003952026,0.0,-0.0,0.0,0.05,0.05,0.12,0.0,-0.01,0.0,-3.77,1.57,1.9,-1.24,8.08,-0.03,-1.37,0.08,-12.3,-23.73,13.82,-18.85,83072.0,985.0,-62454.0,-199.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
731,731,44.99254536628723,0.0,0.01,-0.02,0.02,0.03,0.0,-0.0,0.02,-0.0,-3.17,0.59,3.16,0.75,8.32,-0.12,-0.02,-0.02,-12.48,-23.7,14.01,-18.81,83563.0,978.0,-62455.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
732,732,45.05423593521118,0.0,0.03,-0.0,-0.01,0.03,-0.03,0.0,0.0,0.0,-1.35,0.49,2.27,2.48,6.73,-0.05,0.0,-0.02,-12.57,-23.67,14.14,-18.66,83967.0,975.0,-62455.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
733,733,45.11512875556946,0.0,-0.07,-0.01,0.07,0.05,-0.01,0.0,0.0,0.0,-5.79,0.02,6.66,5.56,6.08,0.0,0.0,0.0,-12.91,-23.67,14.54,-18.33,84332.0,975.0,-62455.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
734,734,45.17693495750427,0.0,0.01,0.0,0.08,0.03,-0.07,0.0,0.0,0.0,-5.39,0.26,11.21,7.58,1.73,-0.15,0.0,0.0,-13.23,-23.65,15.2,-17.88,84434.0,966.0,-62455.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
735,735,45.23784422874451,0.0,0.05,0.02,0.14,-0.04,0.01,0.0,0.0,0.0,-2.25,1.26,19.78,5.16,2.05,-0.03,0.35,-0.13,-13.37,-23.57,16.39,-17.57,84557.0,964.0,-62434.0,-209.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
736,736,45.28960752487183,0.0,0.04,0.02,0.03,-0.05,0.06,0.0,-0.0,0.0,-0.1,2.63,21.37,2.08,5.73,0.02,0.14,-0.12,-13.37,-23.42,17.65,-17.45,84895.0,965.0,-62426.0,-216.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
737,737,45.351484298706055,0.0,-0.03,-0.01,-0.07,-0.07,0.05,0.0,-0.01,-0.0,-1.6,2.29,17.33,-2.1,8.92,0.03,-0.25,-0.14,-13.47,-23.28,18.67,-17.57,85421.0,967.0,-62441.0,-224.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
738,738,45.41230225563049,0.0,0.02,-0.02,-0.01,0.12,-0.05,-0.0,-0.05,0.0,-0.59,1.02,16.93,5.06,6.06,-0.02,-3.11,-0.08,-13.5,-23.22,19.72,-17.26,85797.0,966.0,-62634.0,-229.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
739,739,45.4731183052063,0.0,0.01,-0.01,-0.06,0.07,-0.03,-0.0,-0.11,0.0,0.31,0.44,13.42,9.2,4.21,-0.02,-10.02,0.0,-13.48,-23.19,20.54,-16.7,86054.0,965.0,-63245.0,-229.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
740,740,45.534991979599,0.0,-0.01,-0.01,-0.08,-0.02,-0.02,0.0,0.13,0.0,-0.32,0.12,8.64,8.14,2.93,0.0,-2.31,0.13,-13.5,-23.19,21.07,-16.2,86233.0,965.0,-63386.0,-221.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
741,741,45.59578943252564,0.0,0.0,0.01,0.08,0.04,-0.05,0.0,0.04,-0.0,-0.25,0.47,13.16,10.64,0.23,-0.02,0.0,0.07,-13.52,-23.16,21.86,-15.56,86247.0,964.0,-63386.0,-217.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
742,742,45.65776371955872,0.0,0.01,-0.0,0.08,-0.0,0.01,0.0,0.04,-0.0,0.35,0.2,17.8,10.51,1.1,0.0,0.0,0.0,-13.5,-23.15,22.91,-14.94,86312.0,964.0,-63386.0,-217.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
743,743,45.71848320960999,0.0,-0.01,0.0,-0.17,-0.06,0.05,0.0,0.04,-0.0,-0.43,0.48,7.7,7.03,3.9,-0.05,0.15,0.02,-13.52,-23.12,23.37,-14.52,86546.0,961.0,-63377.0,-216.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
744,744,45.78033757209778,0.0,-0.04,-0.02,0.06,-0.04,0.04,0.0,-0.01,0.02,-2.77,-0.99,11.16,4.45,6.58,-0.03,-0.22,1.08,-13.69,-23.18,24.04,-14.25,86941.0,959.0,-63390.0,-151.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
745,745,45.8421323299408,0.0,0.0,-0.01,-0.02,-0.07,-0.03,-0.0,0.01,-0.01,-2.51,-1.86,10.23,0.41,5.03,-0.08,0.1,0.38,-13.84,-23.29,24.66,-14.23,87248.0,954.0,-63384.0,-128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
746,746,45.89313077926636,0.0,0.0,0.03,-0.04,0.21,-0.01,0.0,0.0,-0.0,-2.44,-0.04,7.95,13.03,4.26,-0.02,0.3,0.25,-13.99,-23.29,25.15,-13.43,87508.0,953.0,-63366.0,-113.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
747,747,45.95392990112305,0.0,-0.01,0.03,-0.08,-0.11,0.03,0.0,0.0,0.0,-2.82,1.83,2.87,6.07,5.8,0.02,0.46,0.46,-14.16,-23.18,25.32,-13.06,87862.0,954.0,-63338.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
748,748,46.01569414138794,0.0,0.01,0.04,-0.04,0.01,0.02,0.0,0.0,0.0,-2.07,4.18,0.31,6.44,6.71,0.02,0.53,0.64,-14.29,-22.94,25.34,-12.69,88251.0,955.0,-63307.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
749,749,46.07660269737244,0.0,0.05,-0.02,0.12,0.06,-0.04,-0.0,-0.0,0.0,0.76,3.11,7.42,10.04,4.1,0.0,0.5,0.71,-14.24,-22.76,25.77,-12.11,88489.0,955.0,-63278.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
750,750,46.12838840484619,0.0,0.02,0.0,-0.13,-0.18,-0.06,-0.0,0.01,-0.0,1.85,3.38,-0.52,-1.04,0.5,0.0,1.07,0.52,-14.13,-22.56,25.74,-12.17,88519.0,955.0,-63214.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
751,751,46.18934273719788,0.0,0.01,-0.05,-0.1,-0.03,-0.01,-0.0,0.0,-0.0,2.34,0.47,-6.3,-2.83,0.02,0.0,1.36,0.39,-13.99,-22.53,25.37,-12.34,88520.0,955.0,-63134.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
752,752,46.25103950500488,0.0,-0.04,0.04,0.11,0.03,-0.0,-0.0,-0.01,0.0,-0.18,3.02,0.05,-0.86,0.0,-0.02,0.76,0.46,-14.0,-22.35,25.37,-12.39,88520.0,954.0,-63089.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
753,753,46.31193280220032,0.0,-0.11,0.07,0.08,-0.0,-0.0,-0.0,0.06,0.0,-6.74,7.31,5.05,-1.11,0.0,-0.05,4.48,0.63,-14.41,-21.91,25.68,-12.46,88520.0,951.0,-62820.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
754,754,46.37384963035584,0.0,-0.1,-0.01,-0.02,0.03,-0.0,-0.0,0.1,-0.0,-12.61,6.9,3.65,0.93,-0.22,-0.13,10.72,0.58,-15.16,-21.5,25.9,-12.4,88507.0,943.0,-62177.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
755,755,46.43467450141907,0.0,0.11,-0.06,-0.07,-0.03,0.0,0.0,-0.01,-0.01,-6.18,3.01,-0.44,-1.14,-0.08,-0.11,9.92,0.13,-15.54,-21.31,25.87,-12.47,88502.0,936.0,-61572.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
756,756,46.49603080749512,0.0,0.04,0.0,0.01,-0.04,0.0,0.0,0.04,0.01,-3.56,3.19,0.21,-3.64,0.0,-0.02,12.1,0.59,-15.76,-21.12,25.88,-12.69,88502.0,935.0,-60834.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
757,757,46.5578830242157,0.0,-0.06,0.02,-0.02,0.0,0.0,-0.0,0.07,-0.03,-7.29,4.23,-1.08,-3.58,-0.03,-0.08,16.23,-1.08,-16.2,-20.87,25.82,-12.91,88500.0,930.0,-59860.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
758,758,46.61880970001221,0.0,-0.08,0.04,0.0,-0.04,-0.0,-0.0,-0.05,0.04,-11.83,6.44,-0.8,-6.2,-0.15,-0.12,13.08,1.32,-16.91,-20.48,25.77,-13.28,88491.0,923.0,-59075.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
759,759,46.680579662323,0.0,0.02,0.03,0.04,0.05,-0.0,-0.0,0.16,-0.03,-10.88,8.02,1.48,-3.37,-0.31,-0.16,22.98,-0.34,-17.57,-19.99,25.86,-13.48,88472.0,913.0,-57673.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
760,760,46.73247623443604,0.0,0.08,-0.01,0.04,0.04,0.0,0.0,-0.11,-0.04,-6.09,7.63,4.17,-1.06,-0.05,-0.13,16.13,-2.68,-17.95,-19.52,26.12,-13.55,88469.0,905.0,-56673.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
761,761,46.79326152801514,0.0,0.03,-0.01,-0.02,0.09,-0.0,0.0,-0.04,0.04,-4.06,7.33,3.13,4.46,-0.12,-0.02,13.81,-0.58,-18.19,-19.08,26.3,-13.29,88462.0,904.0,-55858.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
762,762,46.85503602027893,0.0,0.07,-0.03,0.0,0.04,0.0,0.0,-0.04,0.01,0.12,5.61,3.26,6.89,-0.05,-0.02,11.3,-0.11,-18.18,-18.74,26.5,-12.87,88459.0,903.0,-55169.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
763,763,46.91597080230713,0.0,0.04,-0.04,-0.04,-0.05,0.0,0.0,-0.0,-0.01,2.33,3.51,0.87,3.92,-0.03,0.0,11.27,-0.58,-18.04,-18.53,26.55,-12.63,88457.0,903.0,-54493.0,-58.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
764,764,46.97674083709717,0.0,0.03,-0.03,-0.01,-0.02,0.0,0.0,-0.02,0.0,4.16,1.85,-0.01,2.86,0.0,0.0,9.97,-0.44,-17.79,-18.42,26.55,-12.46,88457.0,903.0,-53905.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
765,765,47.03854703903198,0.0,0.01,-0.02,0.0,-0.05,0.0,0.0,0.12,0.01,4.6,0.66,0.27,0.15,0.0,0.0,16.87,-0.13,-17.52,-18.38,26.57,-12.45,88457.0,903.0,-52893.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
766,766,47.09043765068054,0.0,-0.02,-0.02,-0.02,-0.01,0.0,0.0,-0.02,0.0,3.7,-0.31,-0.65,-0.47,0.0,0.0,15.88,0.1,-17.3,-18.4,26.53,-12.48,88457.0,903.0,-51956.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
767,767,47.15136122703552,0.0,0.01,-0.04,0.01,0.02,0.0,0.0,-0.24,0.02,4.04,-2.5,-0.14,0.48,0.0,0.0,1.05,1.08,-17.05,-18.55,26.52,-12.45,88457.0,903.0,-51892.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
768,768,47.21311593055725,0.0,-0.0,-0.02,-0.01,0.03,0.0,0.0,0.03,-0.04,4.01,-3.6,-0.84,1.98,0.0,0.0,2.52,-1.02,-16.82,-18.76,26.47,-12.34,88457.0,903.0,-51746.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
769,769,47.27400469779968,0.0,-0.02,0.0,-0.02,-0.06,0.0,0.0,-0.04,0.02,2.96,-3.54,-1.87,-1.86,0.0,0.0,0.0,0.0,-16.64,-18.97,26.36,-12.45,88457.0,903.0,-51746.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
770,770,47.33577418327332,0.0,-0.01,0.03,0.01,-0.0,0.0,0.0,-0.04,0.02,2.17,-1.93,-1.56,-1.87,0.0,0.0,0.68,-0.15,-16.51,-19.09,26.27,-12.56,88457.0,903.0,-51705.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
771,771,47.39665865898132,0.0,-0.01,0.01,-0.01,0.01,0.0,0.0,0.05,-0.01,1.8,-1.12,-2.45,-1.1,0.1,0.03,3.72,-0.93,-16.4,-19.16,26.12,-12.63,88463.0,905.0,-51482.0,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
772,772,47.44845271110535,0.0,0.02,0.01,-0.01,0.08,0.01,0.0,0.01,0.02,2.76,-0.29,-2.92,3.5,0.92,0.05,4.44,0.38,-16.24,-19.18,25.94,-12.41,88519.0,908.0,-51211.0,-121.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
773,773,47.50929379463196,0.0,-0.03,0.0,0.04,-0.07,0.04,-0.0,0.37,-0.01,1.14,-0.14,-0.53,-0.79,3.02,0.03,25.84,-0.47,-16.17,-19.18,25.91,-12.46,88694.0,910.0,-49712.0,-148.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
774,774,47.57115387916565,0.0,-0.01,0.01,-0.04,0.03,-0.0,-0.0,0.06,-0.01,0.44,0.37,-3.23,1.26,2.93,0.03,29.22,-0.88,-16.14,-19.16,25.72,-12.38,88870.0,912.0,-47959.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
775,775,47.63208818435669,0.0,-0.01,-0.0,-0.08,0.02,0.03,-0.0,-0.14,0.0,-0.09,0.28,-8.01,2.36,4.8,0.02,20.75,-0.82,-16.15,-19.14,25.23,-12.24,89163.0,913.0,-46693.0,-251.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
776,776,47.69382977485657,0.0,-0.0,-0.0,0.0,-0.04,0.06,-0.0,-0.16,0.0,-0.18,0.24,-7.81,0.07,8.72,0.0,10.7,-0.64,-16.16,-19.13,24.75,-12.23,89695.0,913.0,-46040.0,-290.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
777,777,47.75469398498535,0.0,-0.01,-0.01,-0.0,0.02,-0.02,-0.0,-0.11,0.0,-0.61,-0.47,-8.08,1.43,7.7,0.0,4.03,-0.52,-16.2,-19.16,24.26,-12.15,90165.0,913.0,-45794.0,-322.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
778,778,47.81647181510925,0.0,-0.01,0.0,-0.04,-0.05,-0.02,-0.0,-0.06,-0.0,-1.44,-0.21,-10.67,-1.88,6.3,0.0,0.28,-0.79,-16.28,-19.17,23.61,-12.26,90549.0,913.0,-45777.0,-370.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
779,779,47.87737154960632,0.0,-0.0,-0.01,0.06,-0.02,-0.03,-0.0,-0.0,0.01,-1.73,-0.6,-7.03,-3.26,4.29,0.0,0.02,-0.4,-16.39,-19.21,23.17,-12.47,90819.0,913.0,-45776.0,-395.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
