,Unnamed: 0,Time,Force,L_pitchAcc,L_yawAcc,L_surgeAcc,L_rollAcc,L_pitchVel,L_yawVel,L_surgeVel,L_rollVel,L_pitch,L_yaw,L_surge,L_roll,L_x,L_y,L_z,L_motion,R_pitchAcc,R_yawAcc,R_surgeAcc,R_rollAcc,R_pitchVel,R_yawVel,R_surgeVel,R_rollVel,R_pitch,R_yaw,R_surge,R_roll,R_x,R_y,R_z,R_motion
533,533,33.039764642715454,0.0,0.01,0.01,0.16,-0.01,0.02,0.0,-0.09,0.0,1.65,1.55,23.54,6.28,-0.56,0.02,9.63,-0.08,-21.92,-13.84,12.35,-13.67,-16465.0,232.0,-23221.0,-1563.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
534,534,33.100740909576416,0.0,0.03,-0.08,-0.19,0.08,0.01,-0.0,-0.06,-0.0,3.25,-3.14,12.14,11.23,0.0,0.0,5.83,-0.12,-21.73,-14.03,13.08,-13.0,-16465.0,232.0,-22871.0,-1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
535,535,33.162463903427124,0.0,-0.03,0.03,-0.32,0.13,0.01,-0.0,-0.4,-0.0,1.3,-1.08,-7.54,19.41,-0.26,0.03,-18.87,-0.3,-21.65,-14.09,12.62,-11.82,-16481.0,234.0,-24022.0,-1588.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
536,536,33.2232711315155,0.0,-0.01,0.04,-0.01,-0.08,-0.02,0.0,-0.38,-0.01,0.79,1.59,-8.46,14.41,-1.24,0.05,-42.75,-1.13,-21.6,-13.99,12.09,-10.91,-16559.0,237.0,-26715.0,-1659.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
537,537,33.28515601158142,0.0,0.01,0.01,-0.08,-0.07,0.02,-0.0,0.63,0.01,1.53,2.32,-13.68,10.14,-0.08,0.0,-3.79,-0.55,-21.5,-13.85,11.24,-10.28,-16564.0,237.0,-26950.0,-1693.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
538,538,33.34600591659546,0.0,-0.02,-0.04,0.3,-0.01,-0.03,-0.0,0.06,0.0,0.52,0.04,4.61,9.57,-1.98,-0.03,-0.26,-0.51,-21.47,-13.84,11.52,-9.7,-16685.0,235.0,-26966.0,-1724.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
539,539,33.40791988372803,0.0,0.03,-0.04,0.21,-0.05,-0.1,0.0,0.03,0.0,2.21,-2.29,17.89,6.39,-7.9,0.03,1.82,-0.21,-21.34,-13.99,12.63,-9.3,-17175.0,237.0,-26853.0,-1737.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
540,540,33.469645977020264,0.0,-0.0,-0.02,-0.05,0.09,0.01,-0.0,0.2,-0.0,1.91,-3.27,14.93,11.9,-7.25,-0.02,13.8,-0.27,-21.22,-14.18,13.53,-8.59,-17610.0,236.0,-26025.0,-1753.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
541,541,33.53048324584961,0.0,-0.04,0.0,-0.17,-0.09,0.09,0.0,-0.1,0.0,-0.42,-3.11,4.11,6.02,-1.84,0.0,7.43,0.0,-21.25,-14.38,13.79,-8.21,-17726.0,236.0,-25557.0,-1753.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
542,542,33.59229016304016,0.0,0.02,0.05,0.03,-0.07,0.03,0.0,-0.07,0.0,0.98,-0.21,5.78,1.75,-0.02,0.0,2.95,0.28,-21.19,-14.39,14.13,-8.1,-17727.0,236.0,-25380.0,-1736.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
543,543,33.65326690673828,0.0,-0.01,-0.01,-0.12,-0.03,0.0,0.0,0.07,-0.0,0.61,-1.0,-1.14,-0.12,0.0,-0.02,7.1,0.03,-21.15,-14.45,14.06,-8.11,-17727.0,235.0,-24954.0,-1734.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
544,544,33.7049880027771,0.0,-0.0,0.02,-0.08,0.02,0.0,0.0,-0.04,0.01,0.39,0.34,-5.81,1.1,0.0,0.0,4.54,0.38,-21.13,-14.43,13.71,-8.04,-17727.0,235.0,-24677.0,-1711.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
545,545,33.76587128639221,0.0,-0.03,0.02,0.18,0.01,0.0,0.0,-0.06,0.0,-1.19,1.58,4.79,1.89,0.0,0.0,1.22,0.53,-21.2,-14.34,13.99,-7.93,-17727.0,235.0,-24605.0,-1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
546,546,33.8276572227478,0.0,0.03,-0.03,0.05,-0.04,0.0,0.0,0.11,-0.0,0.46,-0.44,7.79,-0.48,1.27,-0.08,7.76,0.31,-21.17,-14.36,14.45,-7.96,-17652.0,230.0,-24147.0,-1662.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
547,547,33.88863563537598,0.0,0.02,-0.04,-0.28,-0.12,-0.01,0.0,-0.07,-0.0,1.45,-2.62,-9.14,-7.78,0.5,-0.03,3.85,0.13,-21.08,-14.52,13.9,-8.42,-17622.0,228.0,-23916.0,-1654.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
548,548,33.95033264160156,0.0,0.0,0.01,-0.01,-0.08,-0.02,0.0,-0.05,0.01,1.7,-1.8,-9.58,-12.77,-0.58,0.06,0.52,0.58,-20.98,-14.63,13.31,-9.22,-17658.0,232.0,-23884.0,-1618.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
549,549,34.01117014884949,0.0,0.04,0.04,-0.0,0.07,-0.07,-0.0,0.04,-0.01,3.89,0.76,-9.73,-8.33,-4.7,0.0,3.0,0.0,-20.74,-14.58,12.72,-9.72,-17945.0,232.0,-23701.0,-1618.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
550,550,34.073004722595215,0.0,-0.04,0.02,0.48,0.06,0.07,-0.0,0.14,-0.01,1.47,1.68,19.05,-4.85,-0.7,-0.02,11.68,0.92,-20.65,-14.48,13.86,-10.02,-17987.0,231.0,-23000.0,-1563.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
551,551,34.13398289680481,0.0,-0.01,-0.05,-0.28,-0.04,0.01,0.0,0.17,-0.02,0.82,-1.18,1.97,-7.57,0.0,0.0,22.18,-0.63,-20.6,-14.56,13.98,-10.48,-17987.0,231.0,-21625.0,-1602.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
552,552,34.19567799568176,0.0,0.01,-0.03,-0.05,0.06,0.01,0.0,-0.24,0.02,1.7,-2.84,-1.08,-3.83,0.0,0.0,7.64,0.46,-20.5,-14.73,13.91,-10.72,-17987.0,231.0,-21159.0,-1574.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
553,553,34.256511926651,0.0,0.01,0.01,-0.06,-0.06,0.01,0.0,-0.13,-0.0,2.4,-2.17,-4.66,-7.58,-0.03,0.02,-0.03,0.3,-20.35,-14.86,13.63,-11.18,-17989.0,232.0,-21161.0,-1556.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
554,554,34.31839919090271,0.0,-0.02,0.04,0.05,-0.01,-0.0,0.0,-0.01,0.01,1.42,0.19,-1.55,-8.02,-0.16,0.05,-0.51,0.7,-20.27,-14.85,13.54,-11.67,-17999.0,235.0,-21192.0,-1513.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
555,555,34.38018178939819,0.0,-0.02,0.07,-0.01,0.14,-0.01,0.0,0.01,-0.01,0.4,4.16,-2.05,0.69,-0.77,0.05,0.0,0.26,-20.24,-14.6,13.41,-11.63,-18046.0,238.0,-21192.0,-1497.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
556,556,34.4410502910614,0.0,0.01,-0.07,0.21,0.01,0.01,-0.0,0.01,-0.01,0.74,-0.32,10.8,1.37,-0.08,0.0,9.65,-0.3,-20.2,-14.62,14.06,-11.55,-18051.0,238.0,-20613.0,-1515.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
557,557,34.50285744667053,0.0,-0.01,-0.06,-0.04,-0.0,-0.06,-0.0,0.29,0.0,0.37,-3.9,8.33,1.27,-3.59,0.0,27.08,-0.28,-20.17,-14.85,14.57,-11.47,-18270.0,238.0,-18961.0,-1532.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
558,558,34.56374001502991,0.0,0.01,0.04,-0.21,-0.07,0.01,-0.0,-0.12,-0.01,1.25,-1.48,-4.71,-3.13,-2.84,0.03,19.92,-0.81,-20.1,-14.94,14.27,-11.66,-18446.0,240.0,-17726.0,-1582.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
559,559,34.62556219100952,0.0,-0.0,0.04,0.02,-0.06,0.05,-0.0,-0.02,0.02,1.01,1.0,-3.53,-6.71,-0.02,0.0,18.55,0.48,-20.03,-14.88,14.06,-12.08,-18447.0,240.0,-16576.0,-1552.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
560,560,34.68650770187378,0.0,-0.01,-0.06,0.02,0.01,-0.01,-0.0,-0.02,-0.01,0.51,-2.82,-2.56,-6.37,-0.43,0.0,17.25,0.0,-20.0,-15.06,13.9,-12.47,-18473.0,240.0,-15524.0,-1552.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
561,561,34.74828052520752,0.0,-0.0,0.02,0.15,0.12,-0.05,-0.0,0.04,-0.01,0.22,-1.63,6.76,1.04,-3.44,0.03,19.52,0.08,-19.99,-15.16,14.32,-12.4,-18686.0,242.0,-14314.0,-1547.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
562,562,34.8090398311615,0.0,0.04,-0.01,-0.1,-0.03,-0.01,-0.0,0.04,-0.01,2.45,-1.99,0.64,-0.84,-3.8,0.0,22.05,-0.25,-19.84,-15.28,14.36,-12.45,-18918.0,242.0,-12969.0,-1562.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
563,563,34.87092304229736,0.0,-0.02,0.04,-0.01,0.0,0.02,-0.0,0.1,0.0,1.4,0.67,-0.12,-0.77,-2.85,0.02,28.15,-0.18,-19.75,-15.24,14.35,-12.5,-19095.0,243.0,-11224.0,-1573.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
564,564,34.932706356048584,0.0,-0.03,-0.02,-0.15,-0.11,0.03,0.0,0.15,-0.01,-0.63,-0.47,-9.33,-7.59,-1.13,0.02,37.35,-0.77,-19.79,-15.27,13.77,-12.97,-19165.0,244.0,-8908.0,-1621.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
565,565,34.99360156059265,0.0,-0.04,0.0,-0.17,0.0,0.02,-0.0,-0.29,0.02,-3.18,-0.46,-19.8,-7.34,0.0,0.0,19.72,0.2,-19.99,-15.29,12.56,-13.42,-19165.0,244.0,-7705.0,-1609.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
566,566,35.05538368225098,0.0,0.01,-0.04,0.35,0.08,0.02,-0.0,-0.19,-0.0,-2.82,-3.08,1.74,-2.66,0.0,0.0,8.05,0.11,-20.16,-15.48,12.67,-13.58,-19165.0,244.0,-7214.0,-1602.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
567,567,35.11627149581909,0.0,0.04,-0.01,-0.04,0.03,0.02,-0.0,0.25,-0.0,-0.64,-3.88,-0.42,-0.87,0.0,0.0,23.48,-0.1,-20.2,-15.72,12.64,-13.64,-19165.0,244.0,-5782.0,-1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
568,568,35.17805457115173,0.0,-0.02,0.09,0.02,0.04,0.02,-0.0,-0.01,0.0,-1.95,1.34,0.7,1.87,0.0,0.0,22.92,0.02,-20.32,-15.64,12.69,-13.52,-19165.0,244.0,-4384.0,-1607.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
569,569,35.23892283439636,0.0,0.01,-0.04,-0.13,-0.07,0.02,-0.0,-0.13,-0.0,-1.54,-0.87,-7.27,-2.2,0.0,-0.02,14.79,-0.11,-20.41,-15.69,12.24,-13.66,-19165.0,243.0,-3482.0,-1614.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
570,570,35.30088496208191,0.0,0.01,0.02,0.08,-0.01,0.02,0.0,-0.11,-0.0,-1.05,0.29,-2.49,-2.63,0.0,0.0,7.76,-0.19,-20.47,-15.67,12.09,-13.82,-19165.0,243.0,-3001.0,-1626.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
571,571,35.3616099357605,0.0,0.03,-0.0,-0.12,-0.01,0.02,0.0,-0.13,-0.0,0.92,0.27,-9.94,-3.03,0.0,0.0,-0.2,-0.2,-20.42,-15.65,11.48,-14.0,-19165.0,243.0,-3013.0,-1638.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
572,572,35.41347789764404,0.0,-0.0,0.02,0.1,0.07,0.02,0.0,-0.24,0.0,0.76,1.65,-3.58,1.14,0.0,0.0,-15.11,-0.02,-20.37,-15.55,11.26,-13.93,-19165.0,243.0,-3935.0,-1639.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
573,573,35.47429347038269,0.0,0.0,0.01,0.23,0.11,0.02,0.0,0.1,-0.0,0.79,2.3,9.81,7.83,0.0,0.0,-9.05,-0.15,-20.33,-15.42,11.84,-13.47,-19165.0,243.0,-4469.0,-1648.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
574,574,35.53621530532837,0.0,0.01,-0.02,-0.03,-0.05,0.02,0.0,0.29,-0.0,1.46,0.89,7.94,4.78,0.0,0.0,8.52,-0.27,-20.24,-15.36,12.32,-13.19,-19165.0,243.0,-3958.0,-1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
575,575,35.5979688167572,0.0,-0.01,0.01,-0.14,-0.03,0.02,0.0,0.1,-0.01,0.84,1.43,-0.41,3.02,0.0,0.0,14.45,-0.77,-20.19,-15.28,12.29,-13.0,-19165.0,243.0,-3091.0,-1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
576,576,35.658766984939575,0.0,-0.01,-0.05,-0.13,-0.08,0.02,0.0,-0.14,0.01,0.06,-1.47,-8.59,-1.67,0.0,0.0,5.7,-0.3,-20.18,-15.37,11.77,-13.11,-19165.0,243.0,-2743.0,-1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
577,577,35.719635248184204,0.0,0.01,0.02,0.17,-0.06,0.02,0.0,0.07,0.0,0.5,-0.48,1.46,-5.34,0.0,0.0,9.73,-0.07,-20.15,-15.4,11.86,-13.43,-19165.0,243.0,-2159.0,-1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
578,578,35.78158259391785,0.0,0.01,0.02,0.01,0.04,0.02,0.0,0.16,-0.01,1.18,0.73,1.97,-2.87,0.0,0.0,19.07,-0.46,-20.08,-15.35,11.97,-13.6,-19165.0,243.0,-1034.0,-1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
579,579,35.83333492279053,0.0,-0.02,-0.0,-0.0,0.07,0.02,0.0,-0.06,0.0,-0.05,0.72,1.73,1.67,0.0,0.0,15.13,-0.25,-20.09,-15.31,12.08,-13.49,-19165.0,243.0,-111.0,-1774.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
580,580,35.89427876472473,0.0,-0.0,-0.03,-0.08,-0.02,0.02,0.0,-0.03,-0.0,-0.26,-1.19,-3.15,0.78,0.0,0.0,13.39,-0.49,-20.1,-15.38,11.89,-13.45,-19165.0,243.0,679.0,-1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
581,581,35.955008029937744,0.0,-0.02,0.02,0.08,-0.0,0.02,0.0,0.13,-0.0,-1.65,0.09,1.53,0.71,0.0,0.0,21.68,-0.53,-20.21,-15.37,11.99,-13.4,-19165.0,243.0,2023.0,-1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
582,582,36.01695466041565,0.0,0.01,-0.03,-0.04,-0.05,0.02,0.0,-0.05,0.0,-1.05,-1.89,-1.1,-2.12,0.0,0.0,18.63,-0.36,-20.27,-15.49,11.92,-13.53,-19165.0,243.0,3122.0,-1857.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
583,583,36.07865023612976,0.0,0.02,0.04,0.03,0.05,0.02,0.0,-0.27,0.0,-0.11,0.3,0.52,0.85,0.03,0.0,1.63,-0.05,-20.27,-15.47,11.96,-13.48,-19163.0,243.0,3223.0,-1860.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
584,584,36.13962697982788,0.0,0.02,-0.02,0.05,-0.05,0.02,0.0,0.01,0.0,0.84,-0.61,3.43,-1.85,1.39,0.0,2.15,-0.03,-20.22,-15.5,12.16,-13.59,-19081.0,243.0,3350.0,-1862.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
