0.14560937881469727|2.95|0.00|0.00|0.00|0.00|0.25|-0.10|0.12|0.12|0.00|0.00|0.00|0.00|1.29|-52.06|1.45|-51.96|0.00|1.00|-5.00|4.00|0.85|0.04|0.63|0.84|0.03|0.63
0.31322479248046875|0.05|-0.72|1.81|-0.04|0.13|0.00|0.00|0.00|0.00|0.13|0.20|0.11|0.14|0.00|0.00|0.00|0.00|1.31|-52.03|1.47|-51.93|0.00|1.00|-5.00|4.00|0.86|0.04|0.62|0.84|0.04|0.62
0.4897420406341553|0.05|-0.85|-3.33|-3.38|-2.18|0.00|0.00|0.00|0.00|-0.02|-0.37|-0.46|-0.23|0.00|0.00|0.00|0.00|1.30|-52.09|1.39|-51.97|0.00|1.00|-5.00|4.00|0.85|0.03|0.63|0.84|0.03|0.63
0.6572926044464111|0.05|0.76|1.27|5.00|0.96|0.00|0.00|0.00|0.00|0.11|-0.14|0.41|-0.06|0.00|0.00|0.00|0.00|1.32|-52.12|1.47|-51.98|0.00|1.00|-5.00|4.00|0.85|0.03|0.63|0.84|0.04|0.62
0.828819751739502|0.05|-1.53|1.88|-0.20|0.44|0.00|0.00|0.00|0.00|-0.14|0.17|0.38|0.01|0.00|0.00|0.00|0.00|1.30|-52.09|1.53|-51.98|0.00|1.00|-5.00|4.00|0.85|0.04|0.63|0.84|0.04|0.63
1.001323938369751|0.05|-0.47|-1.22|-2.00|-0.58|0.00|0.00|0.00|0.00|-0.23|-0.03|0.04|-0.08|0.00|0.00|0.00|0.00|1.26|-52.09|1.54|-51.99|0.00|1.00|-5.00|4.00|0.85|0.03|0.64|0.84|0.04|0.62
1.1728692054748535|0.05|1.94|-1.03|-0.18|1.66|0.00|0.00|0.00|0.00|0.11|-0.21|0.01|0.20|0.00|0.00|0.00|0.00|1.28|-52.13|1.54|-51.96|0.00|1.00|-5.00|4.00|0.86|0.03|0.63|0.84|0.03|0.61
1.3414483070373535|0.05|-0.48|0.34|-0.02|-1.93|0.00|0.00|0.00|0.00|0.03|-0.15|0.01|-0.12|0.00|0.00|0.00|0.00|1.28|-52.16|1.54|-51.98|0.00|1.00|-5.00|4.00|0.86|0.04|0.62|0.84|0.03|0.62
1.5089681148529053|0.05|-0.02|2.71|0.09|2.37|0.00|0.00|0.00|0.00|0.03|0.31|0.02|0.28|0.00|0.00|0.00|0.00|1.29|-52.10|1.54|-51.93|0.00|1.00|-5.00|4.00|0.86|0.03|0.63|0.85|0.04|0.62
1.681548833847046|0.05|-0.08|-0.81|-0.74|-1.02|0.00|0.00|0.00|0.00|0.01|0.17|-0.11|0.11|0.00|0.00|0.00|0.00|1.29|-52.07|1.52|-51.91|0.00|1.00|-5.00|4.00|0.86|0.03|0.63|0.84|0.04|0.61
1.8531079292297363|0.05|0.48|-2.85|0.23|-0.38|0.00|0.00|0.00|0.00|0.10|-0.31|-0.07|0.04|0.00|0.00|0.00|0.00|1.31|-52.13|1.51|-51.90|0.00|1.00|-5.00|4.00|0.86|0.03|0.63|0.84|0.04|0.62
2.021646499633789|0.05|-1.00|2.56|0.03|0.26|0.00|0.00|0.00|0.00|-0.07|0.12|-0.06|0.09|0.00|0.00|0.00|0.00|1.29|-52.11|1.50|-51.89|0.00|1.00|-5.00|4.00|0.85|0.03|0.63|0.84|0.03|0.63
2.1932196617126465|0.05|0.53|0.41|1.56|-1.12|0.00|0.00|0.00|0.00|0.01|0.19|0.20|-0.10|0.00|0.00|0.00|0.00|1.30|-52.07|1.54|-51.91|0.00|1.00|-5.00|4.00|0.86|0.03|0.63|0.85|0.04|0.61
2.36468505859375|0.05|0.32|-1.93|-8.27|-8.48|0.00|0.00|0.00|0.00|0.07|-0.13|-1.19|-1.53|0.00|0.00|0.00|0.00|1.31|-52.10|1.34|-52.17|0.00|1.00|-5.00|4.00|0.86|0.03|0.63|0.84|0.02|0.64
2.537264585494995|0.05|-0.21|0.36|2.38|6.07|0.00|0.00|0.00|0.00|0.03|-0.07|-0.78|-0.48|0.00|0.00|0.00|0.00|1.31|-52.11|1.20|-52.25|0.00|1.00|-5.00|4.00|0.85|0.03|0.64|0.84|0.03|0.62
2.704927682876587|0.05|-1.36|1.62|5.67|2.16|0.00|0.00|0.00|0.00|-0.20|0.21|0.18|-0.12|0.00|0.00|0.00|0.00|1.28|-52.07|1.23|-52.27|0.00|1.00|-5.00|4.00|0.85|0.03|0.63|0.85|0.03|0.62
2.873375177383423|0.05|3.05|-2.29|3.23|2.83|0.00|0.00|0.00|0.00|0.32|-0.18|0.73|0.36|0.00|0.00|0.00|0.00|1.33|-52.10|1.36|-52.21|0.00|1.00|-5.00|4.00|0.85|0.04|0.63|0.84|0.03|0.62
3.0448715686798096|0.05|-1.83|3.71|-3.15|-1.42|0.00|0.00|0.00|0.00|0.01|0.44|0.20|0.12|0.00|0.00|0.00|0.00|1.34|-52.03|1.39|-52.19|0.00|1.00|-5.00|4.00|0.85|0.03|0.63|0.84|0.03|0.62
3.213435411453247|0.08|-1.99|0.42|-4.58|1.24|0.00|0.00|0.00|0.00|-0.33|0.51|-0.58|0.34|0.00|0.00|0.00|0.00|1.28|-51.94|1.29|-52.13|1.00|1.00|-5.00|4.00|0.84|0.03|0.63|0.84|0.06|0.61
3.3889858722686768|0.05|5.65|-2.80|-4.84|-4.60|0.00|0.00|0.00|0.00|0.63|0.04|-1.40|-0.45|0.02|-0.05|0.00|0.00|1.39|-51.94|1.05|-52.21|5.00|-7.00|-5.00|4.00|0.86|0.05|0.62|0.84|0.03|0.62
3.5615365505218506|0.07|-5.55|3.63|9.41|3.72|0.00|0.00|0.00|0.00|-0.33|0.67|0.24|0.20|0.03|-0.05|0.00|0.00|1.33|-51.82|1.10|-52.17|11.00|-15.00|-5.00|4.00|0.85|0.03|0.63|0.85|0.03|0.62
3.7370235919952393|0.07|-2.27|1.88|4.98|-1.96|-0.00|-0.00|0.00|0.00|-0.72|0.99|1.10|-0.14|-0.01|-0.15|0.00|0.00|1.21|-51.65|1.29|-52.19|10.00|-41.00|-5.00|4.00|0.84|0.04|0.64|0.85|0.04|0.61
