0.0029921531677246094||0.60.62
0.09275650978088379|0.07|0.97|0.51|0.73|2.55|-0.00|0.00|0.00|0.00|0.05|0.08|0.08|0.21|0.00|0.00|0.00|0.00|0.89|-53.21|4.33|-48.87|2.00|-10.00|-4.00|-3.00|0.85|0.02|0.62|0.83|0.11|0.62
0.2692878246307373|0.05|-0.02|-0.47|-0.29|-2.07|-0.00|0.00|0.00|0.00|0.05|0.00|0.03|-0.14|0.00|0.00|0.00|0.00|0.90|-53.21|4.33|-48.89|2.00|-10.00|-4.00|-3.00|0.85|0.02|0.62|0.83|0.11|0.62
0.44983434677124023|0.05|-0.49|-0.28|-0.20|-0.20|-0.00|0.00|0.00|0.00|-0.04|-0.05|-0.00|-0.17|0.00|0.00|0.00|0.00|0.89|-53.21|4.33|-48.92|2.00|-10.00|-4.00|-3.00|0.85|0.02|0.62|0.83|0.11|0.62
0.6213936805725098|0.05|0.45|0.60|0.21|1.12|-0.00|0.00|0.00|0.00|0.04|0.06|0.03|0.03|0.00|0.00|0.00|0.00|0.90|-53.20|4.34|-48.92|2.00|-10.00|-4.00|-3.00|0.85|0.02|0.62|0.83|0.11|0.62
0.7939350605010986|0.05|0.04|0.01|0.60|-0.96|-0.00|0.00|0.00|0.00|0.05|0.06|0.14|-0.14|0.00|0.00|0.00|0.00|0.91|-53.19|4.36|-48.94|2.00|-10.00|-4.00|-3.00|0.85|0.02|0.63|0.84|0.11|0.61
0.9694476127624512|0.05|0.70|-0.46|-0.62|-0.36|-0.00|0.00|0.00|0.00|0.17|-0.02|0.03|-0.20|0.00|0.00|0.00|0.00|0.94|-53.20|4.37|-48.98|2.00|-10.00|-4.00|-3.00|0.86|0.02|0.63|0.84|0.11|0.62
1.1459927558898926|0.05|-1.42|-0.58|-0.38|1.23|-0.00|0.00|0.00|0.00|-0.08|-0.12|-0.04|0.02|0.00|0.00|0.00|0.00|0.92|-53.22|4.36|-48.98|2.00|-10.00|-4.00|-3.00|0.86|0.03|0.62|0.83|0.11|0.62
1.3215034008026123|0.05|0.28|1.59|-0.37|0.71|-0.00|0.00|0.00|0.00|-0.03|0.16|-0.10|0.14|0.00|0.00|0.00|0.00|0.92|-53.19|4.34|-48.95|2.00|-10.00|-4.00|-3.00|0.85|0.02|0.62|0.83|0.11|0.63
1.4980530738830566|0.05|-0.32|-1.63|1.62|-0.76|-0.00|0.00|0.00|0.00|-0.08|-0.12|0.18|0.01|0.00|0.00|0.00|0.00|0.90|-53.21|4.37|-48.95|2.00|-10.00|-4.00|-3.00|0.85|0.01|0.63|0.83|0.11|0.62
1.674536943435669|0.05|0.18|1.06|-2.15|-1.45|-0.00|0.00|0.00|0.00|-0.05|0.06|-0.20|-0.25|0.00|0.00|0.00|0.00|0.90|-53.20|4.34|-48.99|2.00|-10.00|-4.00|-3.00|0.86|0.02|0.62|0.84|0.11|0.61
