0.04766583442687988|10|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
0.09684443473815918|1.09|0.00|0.00|0.00|0.00|0.51|-0.00|0.51|-0.00
0.1462104320526123|1.09|0.00|0.00|0.00|0.00|-0.83|0.00|-0.84|-0.00
0.19510149955749512|1.09|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
0.2438979148864746|1.10|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
0.2931795120239258|1.11|0.00|0.00|0.00|0.00|0.26|-0.00|0.27|-0.00
0.34212565422058105|1.12|0.00|0.00|0.00|0.00|-0.56|0.00|-0.57|-0.00
0.392106294631958|1.12|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
0.44121432304382324|1.13|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
0.4899601936340332|1.13|0.00|0.00|0.00|0.00|-0.56|0.00|-0.57|-0.00
0.5393614768981934|1.13|0.00|0.00|0.00|0.00|0.28|-0.00|0.28|-0.00
0.5882956981658936|1.12|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
0.6372475624084473|1.11|0.00|0.00|0.00|0.00|-0.29|0.00|-0.29|-0.00
0.6868505477905273|1.11|0.00|0.00|0.00|0.00|0.28|-0.00|0.28|-0.00
0.735569953918457|1.11|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
0.7804124355316162|1.10|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
0.8335118293762207|1.09|0.00|0.00|0.00|0.00|-0.29|0.00|-0.29|-0.00
0.8831043243408203|1.09|0.00|0.00|0.00|0.00|0.28|-0.00|0.28|-0.00
0.9283483028411865|1.09|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
0.9774768352508545|1.09|0.00|0.00|0.00|0.00|-0.29|0.00|-0.29|-0.00
1.026669979095459|1.09|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
1.0794117450714111|1.10|0.00|0.00|0.00|0.00|-0.56|0.00|-0.57|-0.00
1.1285576820373535|1.10|0.00|0.00|0.00|0.00|0.78|-0.00|0.79|-0.00
1.1783897876739502|1.10|0.00|0.00|0.00|0.00|-0.53|0.00|-0.54|-0.00
1.2273666858673096|1.10|0.00|0.00|0.00|0.00|0.26|-0.00|0.27|-0.00
1.2762041091918945|1.10|0.00|0.00|0.00|0.00|-0.56|0.00|-0.57|-0.00
1.3253426551818848|1.10|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
1.3741796016693115|1.10|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
1.423879861831665|1.11|0.00|0.00|0.00|0.00|0.51|-0.00|0.51|-0.00
1.4728569984436035|1.11|0.00|0.00|0.00|0.00|-0.83|0.00|-0.84|-0.00
1.5220117568969727|1.11|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
1.5713608264923096|1.11|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
1.6204249858856201|1.11|0.00|0.00|0.00|0.00|3.03|-0.00|1.50|-0.00
1.6740152835845947|1.11|0.00|0.00|0.00|0.00|-3.44|0.00|-1.85|-0.00
1.7189111709594727|1.11|0.00|0.00|0.00|0.00|0.78|-0.00|0.79|-0.00
1.7722139358520508|1.11|0.00|0.00|0.00|0.00|-0.53|0.00|-0.54|-0.00
1.8173713684082031|1.11|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
1.8706040382385254|1.11|0.00|0.00|0.00|0.00|-0.29|0.00|-0.29|-0.00
1.919682502746582|1.11|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
1.9688780307769775|1.11|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
2.0133819580078125|1.11|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
2.063199520111084|1.11|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
2.112334728240967|1.12|0.00|0.00|0.00|0.00|-0.29|0.00|-0.29|-0.00
2.160585880279541|1.12|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
2.210310220718384|1.11|0.00|0.00|0.00|0.00|-0.56|0.00|-0.57|-0.00
2.2592668533325195|1.11|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
2.31266713142395|1.10|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
2.3618247509002686|1.10|0.00|0.00|0.00|0.00|0.26|-0.00|0.27|-0.00
2.4110515117645264|1.10|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
2.4598982334136963|1.11|0.00|0.00|0.00|0.00|0.26|-0.00|0.27|-0.00
2.5096616744995117|1.11|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
2.5583994388580322|1.11|0.00|0.00|0.00|0.00|0.26|-0.00|0.27|-0.00
2.607936382293701|1.11|0.00|0.00|0.00|0.00|-0.56|0.00|-0.57|-0.00
2.6570959091186523|1.11|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
2.7060697078704834|1.12|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
2.7551562786102295|1.12|0.00|0.00|0.00|0.00|-0.88|0.00|-0.89|-0.00
2.8043935298919678|1.12|0.00|0.00|0.00|0.00|0.83|-0.00|0.84|-0.00
2.8533642292022705|1.11|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
2.9023571014404297|1.11|0.00|0.00|0.00|0.00|0.26|-0.00|0.27|-0.00
2.9516963958740234|1.11|0.00|0.00|0.00|0.00|-0.56|0.00|-0.57|-0.00
3.0009546279907227|1.11|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
3.049999713897705|1.11|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
3.0993597507476807|1.10|0.00|0.00|0.00|0.00|-0.56|0.00|-0.57|-0.00
3.148289680480957|1.10|0.00|0.00|0.00|0.00|0.28|-0.00|0.28|-0.00
3.19754695892334|1.10|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
3.2468035221099854|1.10|0.00|0.00|0.00|0.00|-0.29|0.00|-0.29|-0.00
3.2953195571899414|1.10|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
3.3451430797576904|1.10|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
3.393826961517334|1.10|0.00|0.00|0.00|0.00|0.26|-0.00|0.27|-0.00
3.442565441131592|1.11|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
3.491757392883301|1.11|0.00|0.00|0.00|0.00|0.26|-0.00|0.27|-0.00
3.5413336753845215|1.11|0.00|0.00|0.00|0.00|-0.56|0.00|-0.57|-0.00
3.5903255939483643|1.10|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
3.6441595554351807|1.10|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
3.6892457008361816|1.10|0.00|0.00|0.00|0.00|0.51|-0.00|0.51|-0.00
3.7422804832458496|1.10|0.00|0.00|0.00|0.00|-0.83|0.00|-0.84|-0.00
3.7911384105682373|1.11|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.00
3.840137243270874|1.11|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
3.889085054397583|1.11|0.00|0.00|0.00|0.00|0.26|-0.00|0.27|-0.00
3.9388668537139893|1.11|0.00|0.00|0.00|0.00|-0.56|0.00|-0.57|-0.00
3.9873435497283936|1.11|0.00|0.00|0.00|0.00|0.78|-0.00|0.79|-0.00
4.037307024002075|1.10|0.00|0.00|0.00|0.00|-0.53|0.00|-0.54|-0.00
4.085954904556274|1.09|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
4.134927034378052|1.09|0.00|0.00|0.00|0.00|-0.29|0.00|13.93|-0.00
4.184170722961426|1.09|0.00|0.00|0.00|0.00|0.54|-0.00|13.93|-0.00
4.23394513130188|1.09|0.00|0.00|0.00|0.00|0.00|0.00|13.93|-0.00
4.282341241836548|1.09|0.00|0.00|0.00|0.00|-0.56|0.00|13.93|-0.00
4.332215070724487|1.09|0.00|0.00|0.00|0.00|0.78|-0.00|0.79|-0.00
4.384948968887329|1.09|0.00|0.00|0.00|0.00|-0.53|0.00|13.11|-0.00
4.434687852859497|1.09|0.00|0.00|0.00|0.00|0.26|-0.00|13.11|-0.00
4.483658790588379|1.08|0.00|0.00|0.00|0.00|-0.27|0.00|13.11|-0.00
4.532472133636475|1.08|0.00|0.00|0.00|0.00|0.26|-0.00|13.11|-0.00
4.581317663192749|1.10|0.00|0.00|0.00|0.00|0.25|-0.00|13.11|-0.00
4.635044097900391|1.11|0.00|0.00|0.00|0.00|-0.25|0.00|13.11|-0.00
4.683663368225098|1.11|0.00|0.00|0.00|0.00|-0.27|0.00|13.11|-0.00
4.733604907989502|1.09|0.00|0.00|0.00|0.00|0.26|-0.00|13.37|-0.00
4.781875133514404|1.17|0.00|0.00|0.00|0.00|0.00|0.00|13.37|-0.00
4.831526041030884|1.23|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.00
4.880481958389282|1.25|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
4.925467252731323|1.26|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-0.00
4.975235223770142|1.35|0.00|0.00|0.00|0.00|3.55|1.13|-0.15|-0.00
5.024287939071655|1.40|0.00|0.00|0.00|0.00|0.20|-0.02|3.97|1.08
5.0733864307403564|1.42|0.00|0.00|0.00|0.00|-0.44|0.05|-0.44|0.05
5.122440814971924|1.42|0.00|0.00|0.00|0.00|0.42|-0.05|0.42|-0.05
5.1676695346832275|1.38|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
5.220550775527954|1.32|0.00|0.00|0.00|0.00|-0.68|0.08|-4.87|-1.15
5.2698585987091064|1.26|0.00|0.00|0.00|0.00|0.99|-0.11|1.36|-0.01
5.318969011306763|1.19|0.00|0.00|0.00|0.00|-4.07|-1.04|-0.66|-0.05
5.3683085441589355|1.15|0.00|0.00|0.00|0.00|0.51|-0.00|0.51|-0.05
5.41703462600708|1.12|0.00|0.00|0.00|0.00|-0.83|0.00|-0.84|-0.05
5.466765642166138|1.08|0.00|0.00|0.00|0.00|0.54|-0.00|0.55|-0.05
5.515815496444702|1.04|0.00|0.00|0.00|0.00|-0.27|0.00|-0.27|-0.05
5.568918943405151|1.01|0.00|0.00|0.00|0.00|0.51|-0.00|13.11|-0.05
5.6176981925964355|0.98|0.00|0.00|0.00|0.00|-0.53|0.00|13.11|-0.05
5.666832447052002|0.95|0.00|0.00|0.00|0.00|13.24|-0.05|13.11|-0.05
5.719942331314087|0.92|0.00|0.00|0.00|0.00|13.24|-0.05|13.11|-0.05
5.769260406494141|0.91|0.00|0.00|0.00|0.00|13.24|-0.05|13.11|-0.05
5.822407007217407|0.92|0.00|0.00|0.00|0.00|13.24|-0.05|13.11|-0.05
5.872228622436523|0.94|0.00|0.00|0.00|0.00|13.24|-0.05|13.11|-0.05
5.924520254135132|0.95|0.00|0.00|0.00|0.00|13.24|-0.05|13.11|-0.05
